survey_year,gender,state,sport,schools,participants
2009-10,Girls,Utah,Competitive Spirit Squads,,119.0
2009-10,Girls,Utah,Cross Country,119.0,1613.0
2009-10,Girls,Vermont,Basketball,43.0,1091.0
2009-10,Girls,Vermont,Bowling,1.0,2.0
2009-10,Girls,Vermont,Competitive Spirit Squads,13.0,210.0
2009-10,Girls,Vermont,Cross Country,37.0,478.0
2009-10,Girls,Virginia,Basketball,307.0,7876.0
2009-10,Girls,Virginia,Bowling,,212.0
2009-10,Girls,Virginia,Competitive Spirit Squads,212.0,4698.0
2009-10,Girls,Virginia,Cross Country,285.0,4555.0
2009-10,Girls,Washington,Basketball,380.0,9166.0
2009-10,Girls,Washington,Bowling,56.0,1068.0
2009-10,Girls,Washington,Competitive Spirit Squads,,255.0
2009-10,Girls,Washington,Cross Country,255.0,4347.0
2009-10,Girls,West Virginia,Basketball,131.0,2397.0
2009-10,Girls,West Virginia,Bowling,,128.0
2009-10,Girls,West Virginia,Competitive Spirit Squads,128.0,2166.0
2009-10,Girls,West Virginia,Cross Country,84.0,727.0
2009-10,Girls,Wisconsin,Basketball,487.0,12479.0
2009-10,Girls,Wisconsin,Competitive Spirit Squads,,388.0
2009-10,Girls,Wisconsin,Cross Country,388.0,5837.0
2009-10,Girls,Wyoming,Basketball,71.0,1477.0
2009-10,Girls,Wyoming,Bowling,,32.0
2009-10,Girls,Wyoming,Competitive Spirit Squads,32.0,490.0
2009-10,Girls,Wyoming,Cross Country,40.0,315.0
2009-10,Girls,Alabama,Football 11-player,,106.0
2009-10,Girls,Alabama,Golf,106.0,339.0
2009-10,Girls,Alaska,Football 11-player,5.0,6.0
2009-10,Girls,Alaska,Golf,,13.0
2009-10,Girls,Alaska,Gymnastics,13.0,143.0
2009-10,Girls,Arizona,Field Hockey,,24.0
2009-10,Girls,Arizona,Football 11-player,24.0,61.0
2009-10,Girls,Arizona,Golf,106.0,917.0
2009-10,Girls,Arkansas,Football 11-player,2.0,8.0
2009-10,Girls,Arkansas,Golf,148.0,667.0
2009-10,Girls,Arkansas,Gymnastics,7.0,87.0
2009-10,Girls,California,Field Hockey,98.0,3925.0
2009-10,Girls,California,Football 11-player,35.0,141.0
2009-10,Girls,California,Golf,632.0,7017.0
2009-10,Girls,California,Gymnastics,54.0,1039.0
2009-10,Girls,Colorado,Field Hockey,17.0,465.0
2009-10,Girls,Colorado,Football 11-player,,38.0
2009-10,Girls,Colorado,Golf,151.0,1409.0
2009-10,Girls,Colorado,Gymnastics,49.0,582.0
2009-10,Girls,Connecticut,Field Hockey,80.0,3258.0
2009-10,Girls,Connecticut,Football 11-player,,23.0
2009-10,Girls,Connecticut,Golf,65.0,516.0
2009-10,Girls,Connecticut,Gymnastics,53.0,436.0
2009-10,Girls,Delaware,Field Hockey,45.0,1459.0
2009-10,Girls,Delaware,Football 11-player,,22.0
2009-10,Girls,Delaware,Golf,22.0,53.0
2009-10,Girls,Florida,Football 11-player,,13.0
2009-10,Girls,Florida,Golf,470.0,2239.0
2009-10,Girls,Georgia,Field Hockey,,14.0
2009-10,Girls,Georgia,Football 11-player,14.0,56.0
2009-10,Girls,Georgia,Golf,333.0,1670.0
2009-10,Girls,Georgia,Gymnastics,41.0,370.0
2009-10,Girls,Hawaii,Football 11-player,8.0,12.0
2009-10,Girls,Hawaii,Golf,45.0,200.0
2009-10,Girls,Idaho,Football 11-player,8.0,8.0
2009-10,Girls,Idaho,Golf,80.0,498.0
2009-10,Girls,Illinois,Football 11-player,,382.0
2009-10,Girls,Illinois,Golf,382.0,3739.0
2009-10,Girls,Illinois,Gymnastics,77.0,1710.0
2009-10,Girls,Indiana,Football 11-player,,287.0
2009-10,Girls,Indiana,Golf,287.0,2498.0
2009-10,Girls,Indiana,Gymnastics,86.0,866.0
2009-10,Girls,Iowa,Field Hockey,,19.0
2009-10,Girls,Iowa,Football 11-player,19.0,84.0
2009-10,Girls,Iowa,Golf,336.0,3563.0
2009-10,Girls,Kansas,Football 11-player,8.0,43.0
2009-10,Girls,Kansas,Golf,147.0,1239.0
2009-10,Girls,Kansas,Gymnastics,12.0,140.0
2009-10,Girls,Kentucky,Field Hockey,21.0,658.0
2009-10,Girls,Kentucky,Football 11-player,6.0,10.0
2009-10,Girls,Kentucky,Golf,196.0,1287.0
2009-10,Girls,Kentucky,Gymnastics,6.0,84.0
2009-10,Girls,Louisiana,Football 11-player,,181.0
2009-10,Girls,Louisiana,Golf,181.0,702.0
2009-10,Girls,Louisiana,Gymnastics,24.0,115.0
2009-10,Girls,Maine,Field Hockey,85.0,2618.0
2009-10,Girls,Maine,Football 11-player,4.0,5.0
2009-10,Girls,Maine,Golf,46.0,108.0
2009-10,Girls,Maine,Gymnastics,2.0,15.0
2009-10,Girls,Maryland,Field Hockey,127.0,3891.0
2009-10,Girls,Maryland,Football 11-player,,228.0
2009-10,Girls,Maryland,Golf,115.0,228.0
2009-10,Girls,Maryland,Gymnastics,13.0,204.0
2009-10,Girls,Massachusetts,Field Hockey,214.0,8107.0
2009-10,Girls,Massachusetts,Football 11-player,,18.0
2009-10,Girls,Massachusetts,Golf,26.0,551.0
2009-10,Girls,Massachusetts,Gymnastics,94.0,1287.0
2009-10,Girls,Michigan,Field Hockey,24.0,812.0
2009-10,Girls,Michigan,Football 11-player,,334.0
2009-10,Girls,Michigan,Golf,334.0,3424.0
2009-10,Girls,Michigan,Gymnastics,68.0,656.0
2009-10,Girls,Minnesota,Football 11-player,,368.0
2009-10,Girls,Minnesota,Golf,368.0,3678.0
2009-10,Girls,Minnesota,Gymnastics,182.0,2437.0
2009-10,Girls,Mississippi,Football 11-player,,80.0
2009-10,Girls,Mississippi,Golf,80.0,421.0
2009-10,Girls,Missouri,Field Hockey,28.0,1049.0
2009-10,Girls,Missouri,Football 11-player,,173.0
2009-10,Girls,Missouri,Golf,173.0,1578.0
2009-10,Girls,Missouri,Gymnastics,4.0,8.0
2009-10,Girls,Montana,Football 11-player,,3.0
2009-10,Girls,Montana,Golf,88.0,524.0
2009-10,Girls,Nebraska,Football 11-player,,14.0
2009-10,Girls,Nebraska,Golf,134.0,1372.0
2009-10,Girls,Nevada,Football 11-player,,71.0
2009-10,Girls,Nevada,Golf,71.0,473.0
2009-10,Girls,New Hampshire,Field Hockey,58.0,1927.0
2009-10,Girls,New Hampshire,Football 11-player,,8.0
2009-10,Girls,New Hampshire,Golf,35.0,44.0
2009-10,Girls,New Hampshire,Gymnastics,33.0,195.0
2009-10,Girls,New Jersey,Field Hockey,220.0,8743.0
2009-10,Girls,New Jersey,Football 11-player,,97.0
2009-10,Girls,New Jersey,Golf,197.0,1290.0
