year	month	store_id	week_id	market_name	state	brand	parent	flavored	fortified	fiber	sugars	price	quantity	puma	sugar_price	M	segment
2010	10	725	15	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS CINNAMON TST CR"	"GENERAL MILLS"	1	1	0	9	.1742728	812.512	1300	187.0775	61618.04	"Family"
2010	10	725	15	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS RAISIN BRAN CRUNCH"	"KELLOGGS"	1	0	3.759398	9.022556	.181514	218.4	1300	187.0775	61618.04	"Family"
2010	10	725	15	"SEATTLE/TACOMA"	"Washington"	"POST GRAPE NUTS"	"RALCORP HOLDINGS"	0	0	3	3	.145472	464	1300	187.0775	61618.04	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS TOTAL"	"GENERAL MILLS"	1	1	2.666667	9.333333	.3406314	103.4	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS GOLDEN GRAHAMS"	"GENERAL MILLS"	1	1	0	9	.3000232	96	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS COCOA PUFFS"	"GENERAL MILLS"	1	1	0	13	.3841633	70.8	1300	189.7099	37714.44	"Child"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS CINNAMON TST CR"	"GENERAL MILLS"	1	1	0	9	.2623624	189.7024	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"QUAKER LIFE"	"PEPSICO INC"	0	1	2	6	.2490219	135	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS LUCKY CHARMS"	"GENERAL MILLS"	1	1	0	12	.3225873	179.5008	1300	189.7099	37714.44	"Child"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"POST HONEY BUNCHES OF OATS"	"RALCORP HOLDINGS"	1	1	0	11	.1424572	3230.616	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS COCOA KRISPIES"	"KELLOGGS"	1	1	0	3	.2119628	115.5056	1300	189.7099	37714.44	"Child"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"POST SELECTS GREAT GRAINS"	"RALCORP HOLDINGS"	0	0	3	4	.2749691	208	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"POST FRUITY PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.0935954	3634	1300	189.7099	37714.44	"Child"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS KIX"	"GENERAL MILLS"	0	0	0	3	.2744819	108	1300	189.7099	37714.44	"Child"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS RAISIN BRAN CRUNCH"	"KELLOGGS"	1	0	3.759398	9.022556	.2016221	193.0032	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"QUAKER CAP N CRUNCH"	"PEPSICO INC"	0	0	0	12	.2232892	154	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"POST GRAPE NUTS"	"RALCORP HOLDINGS"	0	0	3	3	.0635594	1392	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KASHI GO LEAN CRUNCH"	"KELLOGGS"	1	1	0	12	.2582246	360	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"POST RAISIN BRAN"	"RALCORP HOLDINGS"	1	0	4.511278	10.52632	.0533119	2520	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS FROOT LOOPS"	"KELLOGGS"	1	1	1	13	.2511334	276.5024	1300	189.7099	37714.44	"Child"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS FROSTED FLAKES"	"KELLOGGS"	0	1	1	11	.1847867	452	1300	189.7099	37714.44	"Child"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS CORN FLAKES"	"KELLOGGS"	0	0	1	2	.217272	330	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"QUAKER 100% NATURAL"	"PEPSICO INC"	1	0	2	8	.1965187	270.8	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS MULTI GRAIN CHE"	"GENERAL MILLS"	0	1	2	6	.356474	152.4	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS REESES PUFFS"	"GENERAL MILLS"	1	1	0	13	.3649766	52	1300	189.7099	37714.44	"Child"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS WHEATIES"	"GENERAL MILLS"	1	0	3	3	.3070737	78	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS SPECIAL K RED BERRIE"	"KELLOGGS"	0	0	1	3	.3097915	157.6064	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"POST HONEYCOMB"	"RALCORP HOLDINGS"	1	1	1	11	.0916581	1100.07	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"QUAKER OATMEAL SQUARES"	"PEPSICO INC"	0	0	2.7	6.579311	.2568921	264	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS APPLE JACKS"	"KELLOGGS"	1	0	1	14	.2438412	227.2064	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS TOTAL RAISIN BR"	"GENERAL MILLS"	0	1	2.666667	9.333333	.2685313	36.4992	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS CORN POPS"	"KELLOGGS"	0	0	1	12	.2150635	239.0016	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS RAISIN BRAN"	"KELLOGGS"	0	0	3.759398	9.022556	.209807	136.5024	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS SPECIAL K"	"KELLOGGS"	1	0	1	3	.2965627	222	1300	189.7099	37714.44	"Adult"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS HONEY NUT CHEER"	"GENERAL MILLS"	1	0	1.5	10	.2467665	659.7456	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"QUAKER CAP N CRUNCH CRUNCH BE"	"PEPSICO INC"	1	0	0	12	.2508832	93	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"POST COCOA PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.1016353	1650	1300	189.7099	37714.44	"Child"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS FROSTED MINI WHEATS"	"KELLOGGS"	1	0	3	7	.2454592	187.1968	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS RICE KRISPIES"	"KELLOGGS"	1	1	0	3	.3523802	276	1300	189.7099	37714.44	"Family"
2010	7	728	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS CHEERIOS"	"GENERAL MILLS"	1	0	2	1	.2867613	429.6032	1300	189.7099	37714.44	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"POST COCOA PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.2339762	654	2700	189.4849	103708.2	"Child"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS FROSTED FLAKES"	"KELLOGGS"	0	1	1	11	.1923796	1190	2700	189.4849	103708.2	"Child"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS FROOT LOOPS"	"KELLOGGS"	1	1	1	13	.1620934	170	2700	189.4849	103708.2	"Child"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS CHEERIOS"	"GENERAL MILLS"	1	0	2	1	.2344922	1702.52	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS CORN POPS"	"KELLOGGS"	0	0	1	12	.2757944	278.2112	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KASHI GO LEAN CRUNCH"	"KELLOGGS"	1	1	0	12	.1989483	90	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS CINNAMON TST CR"	"GENERAL MILLS"	1	1	0	9	.1949379	636.4128	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS MULTI GRAIN CHE"	"GENERAL MILLS"	0	1	2	6	.2949611	672	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS REESES PUFFS"	"GENERAL MILLS"	1	1	0	13	.2592973	286	2700	189.4849	103708.2	"Child"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS WHEATIES"	"GENERAL MILLS"	1	0	3	3	.2688314	213.5088	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS RAISIN BRAN CRUNCH"	"KELLOGGS"	1	0	3.759398	9.022556	.1570903	630.1152	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS TOTAL"	"GENERAL MILLS"	1	1	2.666667	9.333333	.2944273	193.6992	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"QUAKER LIFE"	"PEPSICO INC"	0	1	2	6	.1939637	749	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS COCOA PUFFS"	"GENERAL MILLS"	1	1	0	13	.202292	443.3232	2700	189.4849	103708.2	"Child"
2010	4	729	13	"BOSTON"	"Massachusetts"	"QUAKER CAP N CRUNCH CRUNCH BE"	"PEPSICO INC"	1	0	0	12	.2133252	225	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"POST HONEY BUNCHES OF OATS"	"RALCORP HOLDINGS"	1	1	0	11	.2053744	1454.536	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"POST RAISIN BRAN"	"RALCORP HOLDINGS"	1	0	4.511278	10.52632	.1432748	175	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS BASIC 4"	"GENERAL MILLS"	0	0	1.503759	6.015038	.2297718	144	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS RICE KRISPIES"	"KELLOGGS"	1	1	0	3	.182118	288	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS LUCKY CHARMS"	"GENERAL MILLS"	1	1	0	12	.2045605	867.1232	2700	189.4849	103708.2	"Child"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS FROSTED MINI WHEATS"	"KELLOGGS"	1	0	3	7	.1682136	1771.701	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS TRIX"	"GENERAL MILLS"	1	1	0	12	.1943865	141.9088	2700	189.4849	103708.2	"Child"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS APPLE JACKS"	"KELLOGGS"	1	0	1	14	.2713793	207	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"QUAKER CAP N CRUNCH"	"PEPSICO INC"	0	0	0	12	.1999923	160	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"QUAKER 100% NATURAL"	"PEPSICO INC"	1	0	2	8	.2428926	56	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS HONEY NUT CHEER"	"GENERAL MILLS"	1	0	1.5	10	.2366055	1832.974	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"POST FRUITY PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.2287792	700	2700	189.4849	103708.2	"Child"
2010	4	729	13	"BOSTON"	"Massachusetts"	"QUAKER OATMEAL SQUARES"	"PEPSICO INC"	0	0	2.7	6.579311	.2429264	288	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS CORN FLAKES"	"KELLOGGS"	0	0	1	2	.2032482	396	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"POST GRAPE NUTS"	"RALCORP HOLDINGS"	0	0	3	3	.1379713	390	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"POST SELECTS GREAT GRAINS"	"RALCORP HOLDINGS"	0	0	3	4	.2041719	352	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS SPECIAL K"	"KELLOGGS"	1	0	1	3	.2117469	522.0064	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"POST HONEYCOMB"	"RALCORP HOLDINGS"	1	1	1	11	.2720223	200.0128	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS TOTAL RAISIN BR"	"GENERAL MILLS"	0	1	2.666667	9.333333	.2060873	109.4976	2700	189.4849	103708.2	"Family"
2010	4	729	13	"BOSTON"	"Massachusetts"	"GENERAL MILLS KIX"	"GENERAL MILLS"	0	0	0	3	.2826781	324	2700	189.4849	103708.2	"Child"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS SPECIAL K RED BERRIE"	"KELLOGGS"	0	0	1	3	.2478662	616.8192	2700	189.4849	103708.2	"Adult"
2010	4	729	13	"BOSTON"	"Massachusetts"	"KELLOGGS RAISIN BRAN"	"KELLOGGS"	0	0	3.759398	9.022556	.1430532	369.5072	2700	189.4849	103708.2	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"POST COCOA PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.201383	150	4702	189.7099	13775.77	"Child"
2010	7	733	14	"HOUSTON"	"Texas"	"KELLOGGS SPECIAL K"	"KELLOGGS"	1	0	1	3	.2153411	67.5008	4702	189.7099	13775.77	"Adult"
2010	7	733	14	"HOUSTON"	"Texas"	"QUAKER LIFE"	"PEPSICO INC"	0	1	2	6	.172506	99	4702	189.7099	13775.77	"Adult"
2010	7	733	14	"HOUSTON"	"Texas"	"QUAKER CAP N CRUNCH"	"PEPSICO INC"	0	0	0	12	.1448811	16	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"KELLOGGS CORN POPS"	"KELLOGGS"	0	0	1	12	.2231228	25.0016	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"POST HONEY BUNCHES OF OATS"	"RALCORP HOLDINGS"	1	1	0	11	.1810111	127.5056	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"KASHI GO LEAN CRUNCH"	"KELLOGGS"	1	1	0	12	.2999815	60	4702	189.7099	13775.77	"Adult"
2010	7	733	14	"HOUSTON"	"Texas"	"KELLOGGS CORN FLAKES"	"KELLOGGS"	0	0	1	2	.2497062	36	4702	189.7099	13775.77	"Adult"
2010	7	733	14	"HOUSTON"	"Texas"	"POST GRAPE NUTS"	"RALCORP HOLDINGS"	0	0	3	3	.1636647	128	4702	189.7099	13775.77	"Adult"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS COCOA PUFFS"	"GENERAL MILLS"	1	1	0	13	.2112052	35.4	4702	189.7099	13775.77	"Child"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS CINNAMON TST CR"	"GENERAL MILLS"	1	1	0	9	.2095468	140.6	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"KELLOGGS FROSTED FLAKES"	"KELLOGGS"	0	1	1	11	.1871525	299.5008	4702	189.7099	13775.77	"Child"
2010	7	733	14	"HOUSTON"	"Texas"	"POST FRUITY PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.2235647	30	4702	189.7099	13775.77	"Child"
2010	7	733	14	"HOUSTON"	"Texas"	"POST HONEYCOMB"	"RALCORP HOLDINGS"	1	1	1	11	.223669	50.0032	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS LUCKY CHARMS"	"GENERAL MILLS"	1	1	0	12	.2294786	104	4702	189.7099	13775.77	"Child"
2010	7	733	14	"HOUSTON"	"Texas"	"POST RAISIN BRAN"	"RALCORP HOLDINGS"	1	0	4.511278	10.52632	.1377977	120	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"KELLOGGS APPLE JACKS"	"KELLOGGS"	1	0	1	14	.23985	68	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS TRIX"	"GENERAL MILLS"	1	1	0	12	.233339	14.8	4702	189.7099	13775.77	"Child"
2010	7	733	14	"HOUSTON"	"Texas"	"QUAKER CAP N CRUNCH CRUNCH BE"	"PEPSICO INC"	1	0	0	12	.1620471	15	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS MULTI GRAIN CHE"	"GENERAL MILLS"	0	1	2	6	.2645097	38.4	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS BASIC 4"	"GENERAL MILLS"	0	0	1.503759	6.015038	.249915	48	4702	189.7099	13775.77	"Adult"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS KIX"	"GENERAL MILLS"	0	0	0	3	.2114986	24	4702	189.7099	13775.77	"Child"
2010	7	733	14	"HOUSTON"	"Texas"	"KELLOGGS FROSTED MINI WHEATS"	"KELLOGGS"	1	0	3	7	.1632521	222.8	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"POST SELECTS GREAT GRAINS"	"RALCORP HOLDINGS"	0	0	3	4	.249915	128	4702	189.7099	13775.77	"Adult"
2010	7	733	14	"HOUSTON"	"Texas"	"QUAKER 100% NATURAL"	"PEPSICO INC"	1	0	2	8	.1428085	280	4702	189.7099	13775.77	"Adult"
2010	7	733	14	"HOUSTON"	"Texas"	"KELLOGGS RAISIN BRAN CRUNCH"	"KELLOGGS"	1	0	3.759398	9.022556	.2197055	18.2	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"KELLOGGS RAISIN BRAN"	"KELLOGGS"	0	0	3.759398	9.022556	.1283658	25.5008	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"KELLOGGS RICE KRISPIES"	"KELLOGGS"	1	1	0	3	.1996922	186	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS REESES PUFFS"	"GENERAL MILLS"	1	1	0	13	.2205448	54	4702	189.7099	13775.77	"Child"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS HONEY NUT CHEER"	"GENERAL MILLS"	1	0	1.5	10	.2441715	119	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"KELLOGGS SPECIAL K RED BERRIE"	"KELLOGGS"	0	0	1	3	.243787	126.8032	4702	189.7099	13775.77	"Adult"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS CHEERIOS"	"GENERAL MILLS"	1	0	2	1	.2497403	86.504	4702	189.7099	13775.77	"Family"
2010	7	733	14	"HOUSTON"	"Texas"	"GENERAL MILLS WHEATIES"	"GENERAL MILLS"	1	0	3	3	.256323	15.6	4702	189.7099	13775.77	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"POST HONEYCOMB"	"RALCORP HOLDINGS"	1	1	1	11	.2397026	275.0176	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS FROSTED MINI WHEATS"	"KELLOGGS"	1	0	3	7	.2002797	703.8992	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS BASIC 4"	"GENERAL MILLS"	0	0	1.503759	6.015038	.249915	64	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS CHEERIOS"	"GENERAL MILLS"	1	0	2	1	.2445534	403.2224	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"POST SELECTS GREAT GRAINS"	"RALCORP HOLDINGS"	0	0	3	4	.2687055	128	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS GOLDEN GRAHAMS"	"GENERAL MILLS"	1	1	0	9	.2294138	316	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"POST COCOA PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.2187872	896	1300	189.7099	69802.02	"Child"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"POST FRUITY PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.2233318	1132	1300	189.7099	69802.02	"Child"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"QUAKER LIFE"	"PEPSICO INC"	0	1	2	6	.2126779	423	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS TOTAL"	"GENERAL MILLS"	1	1	2.666667	9.333333	.3192669	51.6992	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"POST HONEY BUNCHES OF OATS"	"RALCORP HOLDINGS"	1	1	0	11	.1731083	2161.51	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS CINNAMON TST CR"	"GENERAL MILLS"	1	1	0	9	.2579202	191.4	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS APPLE JACKS"	"KELLOGGS"	1	0	1	14	.2495277	68	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS SPECIAL K"	"KELLOGGS"	1	0	1	3	.2601438	183.0016	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS FROOT LOOPS"	"KELLOGGS"	1	1	1	13	.258278	128.4016	1300	189.7099	69802.02	"Child"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS RICE KRISPIES"	"KELLOGGS"	1	1	0	3	.2275893	594	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS FROSTED FLAKES"	"KELLOGGS"	0	1	1	11	.1964017	589.0112	1300	189.7099	69802.02	"Child"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS TRIX"	"GENERAL MILLS"	1	1	0	12	.2532051	104.5056	1300	189.7099	69802.02	"Child"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS RAISIN BRAN CRUNCH"	"KELLOGGS"	1	0	3.759398	9.022556	.2472375	182	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS SPECIAL K RED BERRIE"	"KELLOGGS"	0	0	1	3	.2882322	181.6064	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS COCOA PUFFS"	"GENERAL MILLS"	1	1	0	13	.231311	320.8064	1300	189.7099	69802.02	"Child"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS KIX"	"GENERAL MILLS"	0	0	0	3	.2494001	426	1300	189.7099	69802.02	"Child"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"QUAKER 100% NATURAL"	"PEPSICO INC"	1	0	2	8	.1428085	336	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"POST RAISIN BRAN"	"RALCORP HOLDINGS"	1	0	4.511278	10.52632	.139732	180	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KASHI GO LEAN CRUNCH"	"KELLOGGS"	1	1	0	12	.2594651	75	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"QUAKER CAP N CRUNCH CRUNCH BE"	"PEPSICO INC"	1	0	0	12	.1524462	408	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS LUCKY CHARMS"	"GENERAL MILLS"	1	1	0	12	.2461815	319.0144	1300	189.7099	69802.02	"Child"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"QUAKER CAP N CRUNCH"	"PEPSICO INC"	0	0	0	12	.15751	324	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS REESES PUFFS"	"GENERAL MILLS"	1	1	0	13	.2794757	238	1300	189.7099	69802.02	"Child"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"POST GRAPE NUTS"	"RALCORP HOLDINGS"	0	0	3	3	.187138	294	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS CORN FLAKES"	"KELLOGGS"	0	0	1	2	.291463	84	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS WHEATIES"	"GENERAL MILLS"	1	0	3	3	.256323	93.6	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS MULTI GRAIN CHE"	"GENERAL MILLS"	0	1	2	6	.3045643	102.4	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS RAISIN BRAN"	"KELLOGGS"	0	0	3.759398	9.022556	.1547727	229.5072	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"QUAKER OATMEAL SQUARES"	"PEPSICO INC"	0	0	2.7	6.579311	.249393	288	1300	189.7099	69802.02	"Adult"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS HONEY NUT CHEER"	"GENERAL MILLS"	1	0	1.5	10	.2633912	386.9968	1300	189.7099	69802.02	"Family"
2010	7	734	14	"SEATTLE/TACOMA"	"Washington"	"GENERAL MILLS TOTAL RAISIN BR"	"GENERAL MILLS"	0	1	2.666667	9.333333	.2123966	109.4976	1300	189.7099	69802.02	"Family"
2010	10	734	15	"SEATTLE/TACOMA"	"Washington"	"KELLOGGS SPECIAL K RED BERRIE"	"KELLOGGS"	0	0	1	3	.2469198	66.8032	1300	187.0775	64893.29	"Adult"
