CODE,ORIG,FIRM_ID,YEAR,PRICE,QUANTITY,HP,LENGTH,WIDTH,SIZE,WEIGHT,FUEL,MPG,FUELPRICE,SEGMENT,steel_price,brand_id,model_id
11301,2,9,1997,14.86571,24278,.0352621,171.6535,66.53543,1.142104,2268.722,0,45.23357,.80027,2,1.02,11,142
11302,2,9,1997,19.07975,4806,.0406672,184.6457,69.68504,1.286704,2852.423,0,34.59038,.80027,3,1.02,11,62
11303,2,9,1997,10.84552,147989,.0416881,142.126,62.99213,.8952819,1751.101,0,37.93784,.80027,1,1.02,11,126
11501,1,4,1997,22.43565,1006,.042685,170.8661,66.92913,1.143592,2729.295,0,40.39128,.80027,3,1.02,12,72
11502,1,4,1997,17.52171,8201,.0413823,157.874,66.92913,1.056637,2488.987,0,41.26572,.80027,2,1.02,12,73
11504,1,4,1997,31.33856,24,.0457153,184.252,71.65354,1.320231,3171.806,0,31.78575,.80027,4,1.02,12,94
11505,1,4,1997,14.05802,29157,.0316744,146.4567,66.53543,.974456,1894.273,0,47.04292,.80027,1,1.02,12,181
11601,2,10,1997,23.24542,759,.0452035,166.9291,66.53543,1.11067,2544.053,0,32.09412,.80027,2,1.02,13,12
11602,2,10,1997,24.33902,493,.0448694,182.1063,67.99606,1.238251,2581.938,0,34.55735,.80027,3,1.02,13,18
11603,2,10,1997,34.31369,11,.0530903,166.1417,66.92913,1.111972,2561.674,0,34.98707,.80027,4,1.02,13,112
11604,2,10,1997,25.18132,235,.0554678,179.5276,66.92913,1.201562,2632.159,0,38.35104,.80027,4,1.02,13,178
11702,1,11,1997,34.75951,4,.0410281,176.378,67.71654,1.194371,2973.568,0,37.93784,.80027,3,1.02,14,55
11703,1,11,1997,61.37713,1,.0478502,188.5827,70.47244,1.328988,3162.996,0,38.55977,.80027,4,1.02,14,75
11704,1,11,1997,55.57372,1,.0628563,188.5827,70.47244,1.328988,3524.229,0,28.33911,.80027,4,1.02,14,76
11706,1,11,1997,62.73558,1,.07264,201.1811,74.01575,1.489057,4405.286,0,27.03616,.80027,4,1.02,14,133
11709,1,11,1997,22.3428,825,.0343115,140.5512,67.32284,.9462304,2389.868,0,34.59038,.80027,5,1.02,14,161
11710,1,11,1997,59.48499,1,.0614891,179.5276,67.71654,1.215698,3138.767,0,37.33565,.80027,4,1.02,14,64
11801,2,12,1997,27.37841,132,.0498712,172.4409,68.50394,1.181288,2907.489,0,40.55424,.80027,4,1.02,15,77
11802,2,12,1997,27.21307,174,.0570575,182.252,68.47244,1.247924,2837.665,0,35.99746,.80027,3,1.02,15,87
11803,2,12,1997,25.0008,367,.0460931,177.5591,66.53543,1.181397,2885.463,0,33.12881,.80027,5,1.02,15,156
11804,2,12,1997,22.2288,1171,.0462035,174.4095,66.75591,1.164286,2488.987,0,43.55825,.80027,2,1.02,15,58
11901,2,13,1997,25.87156,225,.0717787,177.9528,68.11024,1.21204,2786.344,0,34.08907,.80027,4,1.02,16,5
11902,2,13,1997,13.12881,42435,.0322194,145.6693,62.59843,.9118669,1707.048,0,49.00304,.80027,1,1.02,16,108
11903,2,13,1997,20.7604,1984,.03897,174.4095,67.32284,1.174174,2566.079,0,42.00261,.80027,3,1.02,16,127
11905,2,13,1997,37.6611,3,.0476105,187.7953,69.68504,1.308652,2940.529,0,32.66869,.80027,4,1.02,16,106
11906,2,13,1997,17.13412,9061,.0381623,162.2047,66.53543,1.079236,2279.736,0,45.23357,.80027,2,1.02,16,41
11907,2,13,1997,21.47178,1314,.0316669,169.685,66.53543,1.129007,3094.714,0,30.15572,.80027,5,1.02,16,143
12001,1,6,1997,18.09244,6496,.0432381,159.4488,66.53543,1.0609,2312.775,0,44.38011,.80027,2,1.02,17,45
12002,1,6,1997,17.57178,2997,.0482375,176.7717,66.53543,1.176158,2819.383,0,39.86688,.80027,4,1.02,17,56
12003,1,6,1997,30.11392,109,.0311314,146.4567,62.99213,.9225619,1927.313,0,46.12051,.80027,1,1.02,17,68
12004,1,6,1997,41.15201,1,.0424357,188.189,70.07874,1.318805,3204.846,0,35.63857,.80027,4,1.02,17,117
12005,1,6,1997,24.36411,478,.0474954,175.9843,66.92913,1.177847,2863.436,0,40.55424,.80027,3,1.02,17,172
12006,1,6,1997,5.597706,346614,.0422981,154.3307,72.44095,1.117986,2127.753,0,47.04292,.80027,1,1.02,17,164
12007,1,6,1997,27.6195,105,.0383317,183.8583,72.04724,1.324648,3678.414,0,37.33565,.80027,5,1.02,17,154
12101,1,14,1997,27.49897,321,.0376736,144.4882,62.59843,.9044734,1795.154,0,47.50946,.80027,1,1.02,18,2
12102,1,14,1997,6.911905,199471,.0402959,145.6693,61.41732,.8946618,1861.234,0,45.23357,.80027,1,1.02,18,6
12103,1,14,1997,16.51184,11464,.0358023,157.9921,66.31102,1.047662,2335.242,0,41.34841,.80027,2,1.02,18,11
12105,1,14,1997,31.90753,18,.0435306,187.4016,70.86614,1.328043,3129.295,0,35.9172,.80027,4,1.02,18,16
12106,1,14,1997,26.58283,155,.0352315,175.1969,72.04724,1.262245,3491.189,0,32.66869,.80027,5,1.02,18,21
12107,1,14,1997,24.28531,436,.0398808,179.1339,69.29134,1.241243,2808.37,0,43.55825,.80027,3,1.02,18,14
12404,1,15,1997,19.76185,4882,.0380314,145.6693,63.77953,.9290718,2103.524,0,45.23357,.80027,1,1.02,19,63
12405,1,15,1997,29.11545,51,.0355383,176.8622,71.1063,1.257602,3208.37,0,30.07321,.80027,5,1.02,19,79
12406,1,15,1997,20.87001,1840,.0347823,177.1654,68.89764,1.220627,2731.278,0,37.33565,.80027,3,1.02,19,96
12407,1,15,1997,29.94509,41,.0410833,187.4016,71.25984,1.335421,3359.031,0,29.774,.80027,4,1.02,19,138
12408,1,15,1997,6.66159,401969,.03435,135.0394,64.17323,.8665912,1740.088,0,48.86357,.80027,1,1.02,19,169
12409,1,15,1997,19.07558,3874,.0387299,162.2047,66.53543,1.079236,2323.789,0,45.23357,.80027,2,1.02,19,107
12502,1,16,1997,13.53887,40049,.039593,138.5827,61.41732,.8511377,1894.273,0,46.12051,.80027,1,1.02,3,144
12503,1,16,1997,17.42987,6771,.0314785,156.2992,66.14173,1.03379,3137.665,0,46.25747,.80027,2,1.02,3,145
12506,1,16,1997,27.60789,126,.0447947,170.0787,66.53543,1.131626,2477.974,0,46.12051,.80027,3,1.02,3,147
12507,1,16,1997,15.71738,8998,.0466463,182.6772,67.32284,1.229835,2808.37,0,34.08907,.80027,3,1.02,3,149
12508,1,16,1997,22.04371,322,.0588518,192.126,68.11024,1.308575,2973.568,0,34.08907,.80027,4,1.02,3,151
12601,1,6,1997,27.20757,108,.0322037,182.2835,67.32284,1.227184,4129.956,0,33.60209,.80027,3,1.02,20,24
12602,1,6,1997,37.98815,2,.0584191,187.4016,69.68504,1.305909,2995.595,0,32.22118,.80027,4,1.02,20,25
12603,1,6,1997,31.88545,16,.0494744,188.9764,70.47244,1.331763,3436.123,0,31.78575,.80027,4,1.02,20,23
12701,1,19,1997,24.61901,866,.0288254,150,64.56693,.968504,2081.498,0,44.38011,.80027,1,1.02,21,92
12702,1,19,1997,10.23016,104105,.0280412,137.0079,59.05512,.8091016,1497.797,0,50.04566,.80027,1,1.02,21,103
12703,1,19,1997,20.91221,2142,.0468898,170.0787,65.35433,1.111538,2483.48,0,37.28653,.80027,3,1.02,21,166
12704,1,19,1997,14.92142,22330,.0332195,162.9921,64.56693,1.05239,2257.709,0,39.86688,.80027,2,1.02,21,66
12705,1,19,1997,26.47446,148,.0298343,181.8898,71.25984,1.296144,3854.625,0,35.10666,.80027,5,1.02,21,40
12706,1,19,1997,14.03597,9482,.0262731,138.9764,64.17323,.8918563,1903.084,0,50.04566,.80027,1,1.02,21,44
12803,1,19,1997,10.85138,119988,.030114,151.5748,64.17323,.9727044,2059.471,0,42.89106,.80027,1,1.02,22,83
12804,1,19,1997,21.04996,1757,.0385328,177.5591,68.11024,1.209359,2621.145,0,42.76629,.80027,3,1.02,22,116
13002,2,17,1997,22.1911,1791,.0410466,146.063,62.20472,.9085808,1607.93,0,56.00348,.80027,1,1.02,23,160
13003,2,17,1997,16.55196,14267,.0475619,164.9606,66.53543,1.097573,2081.498,0,44.38011,.80027,2,1.02,23,49
13004,2,17,1997,18.47144,5444,.0323397,137.4016,58.66142,.8060172,1607.93,0,56.00348,.80027,1,1.02,23,42
13005,2,17,1997,6.508906,221129,.0291457,133.8583,62.20472,.8326616,1784.141,0,56.00348,.80027,1,1.02,23,176
13102,2,18,1997,25.68858,236,.0416658,178.3465,66.53543,1.186636,2544.053,0,42.76629,.80027,3,1.02,24,57
13103,2,18,1997,40.95148,1,.0667647,173.622,68.89764,1.196215,2621.145,0,36.18686,.80027,4,1.02,24,59
13104,2,18,1997,21.61762,2188,.0456073,168.1102,66.53543,1.118529,2411.894,0,36.75228,.80027,2,1.02,24,67
13105,2,18,1997,46.29498,1,.0615573,194.5236,70.56693,1.372694,3675.11,0,30.15572,.80027,4,1.02,24,159
13106,2,18,1997,15.43793,13317,.0366457,163.7795,65.35433,1.07037,2455.947,0,42.00261,.80027,2,1.02,24,120
13201,1,19,1997,22.28215,1123,.047036,158.2677,67.32284,1.065503,2444.934,0,39.86688,.80027,2,1.02,25,89
13202,1,19,1997,35.64624,11,.042037,183.8583,68.50394,1.259501,2973.568,0,40.55424,.80027,3,1.02,25,121
13203,1,19,1997,14.9726,17827,.0285236,146.063,64.96063,.9488344,2103.524,0,49.00304,.80027,1,1.02,25,122
13204,1,19,1997,8.770568,121588,.0422326,172.4409,66.92913,1.154132,2367.841,0,40.55424,.80027,3,1.02,25,173
13205,1,19,1997,32.59069,10,.032051,181.4961,71.25984,1.293338,3874.449,0,34.23195,.80027,5,1.02,25,152
13302,1,5,1997,13.81656,4406,.0404554,173.622,66.53543,1.155202,2224.67,0,44.38011,.80027,2,1.02,26,147
13303,1,5,1997,35.06476,6,.0580301,183.4646,69.29134,1.27125,2929.515,0,35.63857,.80027,4,1.02,26,151
13305,1,5,1997,48.19924,1,.0426692,176.378,67.71654,1.194371,2695.154,0,39.86688,.80027,2,1.02,26,135
13307,1,5,1997,30.92099,27,.0419384,185.8268,69.29134,1.287619,3004.405,0,29.03884,.80027,3,1.02,26,136
20103,1,4,1997,19.80974,2117,.0337686,161.0236,67.32284,1.084057,2665.198,1,47.04292,.619,2,1.02,1,34
20104,1,4,1997,27.97756,95,.0314308,174.8031,68.11024,1.190588,2863.436,1,46.12051,.619,3,1.02,1,36
20105,1,4,1997,23.56961,571,.0328193,167.3228,67.32284,1.126465,2742.291,1,47.04292,.619,2,1.02,1,35
20106,1,4,1997,21.97411,790,.0375354,174.4095,68.50394,1.194773,2797.357,1,50.04566,.619,3,1.02,1,37
20204,1,19,1997,30.58059,21,.0329516,175.9843,68.11024,1.198633,2731.278,1,60.31143,.619,3,1.02,2,28
20205,1,19,1997,43.18655,1,.0381447,188.5827,69.92913,1.318742,3157.709,1,51.48167,.619,4,1.02,2,29
20207,1,19,1997,49.37369,1,.042322,163.3858,68.11024,1.112825,2599.119,1,61.89857,.619,2,1.02,2,27
20302,1,1,1997,30.06733,36,.0320069,174.4095,66.92913,1.167307,2811.894,1,46.87697,.619,3,1.02,3,146
20304,1,1,1997,59.9697,1,.0438662,186.2362,69.30708,1.290749,3259.912,1,40.55424,.619,4,1.02,3,148
20305,1,1,1997,41.25215,1,.0379661,196.063,73.22835,1.435737,3766.52,1,39.16261,.619,4,1.02,3,150
20402,3,2,1997,30.58934,25,.0306217,186.2205,76.77165,1.429645,3755.507,1,39.86688,.619,5,1.02,4,175
20501,1,14,1997,10.35606,9827,.0365722,138.5827,61.02362,.8456817,1585.903,1,65.33739,.619,1,1.02,5,48
20502,1,14,1997,33.01878,8,.0346325,185.4331,70.47244,1.306792,3176.211,1,48.00298,.619,4,1.02,5,179
20503,1,14,1997,17.37972,6718,.031144,160.2362,66.53543,1.066139,2279.736,1,53.45786,.619,2,1.02,5,185
20504,1,14,1997,28.07528,114,.0266397,174.8031,68.89764,1.204352,2665.198,1,49.00304,.619,3,1.02,5,177
20505,1,14,1997,32.49868,9,.027269,175.1969,71.25984,1.24845,3447.136,1,38.55977,.619,5,1.02,5,80
20506,1,14,1997,41.26821,2,.0294212,146.063,62.59843,.9143313,1971.366,1,61.89857,.619,1,1.02,5,139
20507,1,14,1997,15.13586,9550,.0279132,163.7795,66.53543,1.089714,2436.123,1,44.38011,.619,3,1.02,5,180
20704,1,4,1997,15.88861,12613,.0321032,148.4252,63.77953,.9466489,2202.643,1,50.28101,.619,1,1.02,7,131
20709,1,4,1997,27.28041,93,.0249146,175.1969,72.04724,1.262245,3612.335,1,32.66869,.619,5,1.02,7,170
20711,1,4,1997,15.97154,8739,.0279423,158.2677,68.89764,1.090427,2433.26,1,48.25508,.619,2,1.02,7,54
20712,1,4,1997,19.0213,3066,.0274469,164.5669,68.50394,1.127348,2494.493,1,48.29571,.619,2,1.02,7,53
20713,1,4,1997,24.39315,548,.0381513,172.8346,68.50394,1.183985,2621.145,1,52.26991,.619,2,1.02,7,104
20801,1,5,1997,18.57762,4464,.0358736,162.5984,66.14173,1.075454,2508.811,1,49.00304,.619,2,1.02,8,78
20802,1,5,1997,15.24038,15124,.0266536,150.3937,64.17323,.9651249,2251.101,1,52.26991,.619,1,1.02,8,84
20803,1,5,1997,23.81846,428,.0300662,179.1339,68.89764,1.23419,2993.392,1,49.00304,.619,3,1.02,8,109
20806,1,5,1997,31.82889,12,.0247636,181.4961,71.25984,1.293338,3634.361,1,48.00298,.619,5,1.02,8,88
21001,2,7,1997,30.22921,26,.0354424,184.252,67.32284,1.240437,2962.555,1,58.80365,.619,3,1.02,9,32
21002,2,7,1997,23.19411,528,.0330881,170.0787,66.53543,1.131626,2599.119,1,60.31143,.619,2,1.02,9,61
21501,1,4,1997,25.42819,213,.0333551,170.8661,66.92913,1.143592,2698.238,1,48.00298,.619,3,1.02,12,72
21502,1,4,1997,21.73035,1042,.0319219,157.874,68.89764,1.087715,2819.383,1,47.04292,.619,2,1.02,12,73
21504,1,4,1997,37.98024,1,.0379098,184.252,71.65354,1.320231,3270.925,1,39.86688,.619,4,1.02,12,94
21601,2,10,1997,20.76714,1659,.0295819,170.4724,66.53543,1.134246,2433.921,1,37.33565,.619,2,1.02,13,12
21604,2,10,1997,29.00942,48,.0300749,183.8583,71.65354,1.31741,3823.789,1,37.93784,.619,5,1.02,13,178
21702,1,11,1997,36.10597,2,.0308071,176.378,67.71654,1.194371,3083.7,1,44.38011,.619,3,1.02,14,55
21703,1,11,1997,43.24697,1,.0295411,188.5827,70.47244,1.328988,3215.859,1,47.04292,.619,4,1.02,14,75
21704,1,11,1997,50.52645,1,.0395795,188.5827,70.47244,1.328988,3436.123,1,44.38011,.619,4,1.02,14,76
21803,2,12,1997,25.88615,170,.0276788,177.5591,66.53543,1.181397,2962.555,1,37.33565,.619,5,1.02,15,156
21804,2,12,1997,24.48037,323,.0349231,174.4095,66.53543,1.160441,2577.093,1,56.00348,.619,2,1.02,15,58
21903,2,13,1997,20.95832,1605,.0324286,173.622,67.32284,1.168873,2775.33,1,41.26572,.619,3,1.02,16,127
21906,2,13,1997,19.19564,2990,.0294805,162.2047,66.53543,1.079236,2544.053,1,50.04566,.619,2,1.02,16,41
21907,2,13,1997,23.42835,457,.0230068,169.685,66.53543,1.129007,3259.912,1,34.08907,.619,5,1.02,16,143
22001,1,6,1997,18.50008,4314,.0333883,159.4488,66.53543,1.0609,2455.947,1,51.13361,.619,2,1.02,17,45
22003,1,6,1997,15.2816,15047,.0288254,149.2126,62.99213,.9399219,2081.498,1,54.70107,.619,1,1.02,17,68
22004,1,6,1997,33.48272,8,.037955,188.189,70.07874,1.318805,3425.11,1,42.00261,.619,4,1.02,17,117
22005,1,6,1997,23.77213,380,.026317,175.9843,66.92913,1.177847,3115.859,1,55.33029,.619,3,1.02,17,172
22101,1,14,1997,10.96028,55173,.0300937,144.4882,62.59843,.9044734,1927.313,1,61.89857,.619,1,1.02,18,2
22102,1,14,1997,21.55902,1631,.0309545,145.6693,61.41732,.8946618,1938.326,1,60.31143,.619,1,1.02,18,6
22103,1,14,1997,17.71724,5741,.0292542,158.0551,66.29134,1.047768,2405.947,1,46.75212,.619,2,1.02,18,11
22105,1,14,1997,35.16415,3,.0334539,187.4016,70.86614,1.328043,3288.106,1,48.00298,.619,4,1.02,18,16
22106,1,14,1997,29.49916,34,.0254683,175.1969,72.04724,1.262245,3612.335,1,38.55977,.619,5,1.02,18,21
22107,1,14,1997,25.45356,216,.0312869,179.1339,69.29134,1.241243,2940.529,1,47.04292,.619,3,1.02,18,14
22404,1,15,1997,15.89264,11650,.0307396,145.6693,63.77953,.9290718,2114.537,1,57.36941,.619,1,1.02,19,63
22405,1,15,1997,31.16951,19,.0317887,176.6496,71.05905,1.255255,3431.718,1,31.54194,.619,5,1.02,19,79
22406,1,15,1997,22.37601,792,.0289064,177.1654,68.89764,1.220627,2940.529,1,48.00298,.619,3,1.02,19,96
22407,1,15,1997,34.22731,5,.0316424,186.2205,71.25984,1.327004,3634.361,1,47.04292,.619,4,1.02,19,138
22409,1,15,1997,18.86516,3275,.0265856,162.2047,66.53543,1.079236,2444.934,1,50.04566,.619,2,1.02,19,107
22503,1,16,1997,22.21639,658,.0244025,156.2992,66.14173,1.03379,3524.229,1,58.80365,.619,2,1.02,3,145
22506,1,16,1997,30.89199,23,.0301498,170.0787,66.53543,1.131626,2852.423,1,53.45786,.619,3,1.02,3,147
22507,1,16,1997,22.59304,433,.0350515,182.6772,67.32284,1.229835,2995.595,1,58.80365,.619,3,1.02,3,149
22508,1,16,1997,26.51381,33,.0384423,192.126,68.11024,1.308575,3147.577,1,45.23357,.619,4,1.02,3,151
22701,1,19,1997,15.21099,16230,.029202,150,64.56693,.968504,2191.63,1,51.13361,.619,1,1.02,21,92
22703,1,19,1997,22.74991,689,.0355304,170.0787,65.35433,1.111538,2533.04,1,54.70107,.619,3,1.02,21,166
22704,1,19,1997,18.59757,3684,.0276724,162.9921,64.56693,1.05239,2312.775,1,51.13361,.619,2,1.02,21,66
22705,1,19,1997,30.47241,20,.0230847,181.8898,71.25984,1.296144,3898.678,1,48.00298,.619,5,1.02,21,40
22803,1,19,1997,15.93456,11561,.029202,151.5748,64.17323,.9727044,2191.63,1,54.70107,.619,1,1.02,22,83
22804,1,19,1997,23.08682,565,.0323004,177.5591,68.11024,1.209359,2786.344,1,61.89857,.619,3,1.02,22,116
23102,2,18,1997,43.44634,1,.0307669,178.3465,66.53543,1.186636,2665.198,1,53.45786,.619,3,1.02,24,57
23104,2,18,1997,20.50925,1722,.0281793,168.1102,66.53543,1.118529,2555.066,1,44.38011,.619,2,1.02,24,67
23107,2,18,1997,12.98634,8757,.0333551,176.7717,67.32284,1.190077,2698.238,1,45.23357,.619,3,1.02,24,47
23201,1,19,1997,23.88995,377,.0341925,158.2677,66.92913,1.059272,2632.159,1,61.89857,.619,2,1.02,25,89
23202,1,19,1997,38.98782,2,.0309637,183.8583,68.50394,1.259501,3019.604,1,60.85759,.619,3,1.02,25,121
23203,1,19,1997,17.061,6723,.0280734,146.063,64.96063,.9488344,2279.736,1,56.00348,.619,1,1.02,25,122
23204,1,19,1997,8.245712,90007,.0261766,172.4409,66.92913,1.154132,2444.934,1,48.00298,.619,3,1.02,25,173
23205,1,19,1997,32.61678,8,.0234807,181.4961,71.25984,1.293338,3997.797,1,46.89193,.619,5,1.02,25,152
23302,1,5,1997,8.225885,62021,.0337686,169.685,65.74803,1.115646,2665.198,1,53.45786,.619,2,1.02,26,147
23303,1,5,1997,37.0415,2,.0435342,183.4646,69.29134,1.27125,3215.859,1,53.45786,.619,4,1.02,26,151
23305,1,5,1997,45.13288,1,.03228,176.378,67.71654,1.194371,2788.106,1,45.23357,.619,2,1.02,26,135
23307,1,5,1997,39.83688,1,.0331042,185.8268,69.29134,1.287619,4229.075,1,45.23357,.619,3,1.02,26,136
10103,1,4,1998,15.80334,12811,.0467639,161.0236,67.32284,1.084057,2566.079,0,39.86688,.79019,2,1.006,1,34
10105,1,4,1998,20.40796,2710,.0451015,167.3228,67.32284,1.126465,2612.775,0,39.95288,.79019,2,1.006,1,35
10106,1,4,1998,24.38438,449,.0531512,174.4095,68.50394,1.194773,2709.251,0,36.75228,.79019,3,1.006,1,37
10108,1,4,1998,26.04252,222,.0495563,185.8268,71.25984,1.324199,3127.753,0,32.22118,.79019,4,1.006,1,39
10204,1,19,1998,28.39871,65,.0463265,175.9843,68.11024,1.198633,2698.238,0,40.55424,.79019,3,1.006,2,28
10205,1,19,1998,56.90863,1,.0535071,188.5827,71.25984,1.343837,3083.7,0,35.10666,.79019,4,1.006,2,29
10206,1,19,1998,41.78191,1,.0580278,198.0315,74.01575,1.465745,3325.991,0,36.18686,.79019,4,1.006,2,30
10207,1,19,1998,25.39679,246,.0487124,163.3858,68.11024,1.112825,2566.079,0,39.86688,.79019,2,1.006,2,27
10208,1,19,1998,21.81769,287,.0678174,159.0551,69.29134,1.102114,2654.185,0,37.33565,.79019,4,1.006,2,168
10302,1,1,1998,35.59843,6,.0418289,175.5945,67.72047,1.189134,2803.084,0,38.40363,.79019,3,1.006,3,146
10304,1,1,1998,47.77039,1,.0608486,187.7953,70.86614,1.330833,3171.806,0,31.78575,.79019,4,1.006,3,148
10305,1,1,1998,34.67471,4,.061328,196.063,73.22835,1.435737,3850.44,0,26.36787,.79019,4,1.006,3,150
10306,1,1,1998,34.90073,2,.0450869,158.2677,66.53543,1.053041,2555.066,0,39.86688,.79019,4,1.006,3,183
10402,3,2,1998,31.26789,21,.0418053,186.2205,76.77165,1.429645,3755.507,0,27.03616,.79019,5,1.006,4,175
10404,3,2,1998,21.92674,1184,.0482779,171.6535,67.32284,1.15562,2442.731,0,37.33565,.79019,3,1.006,4,113
10405,3,2,1998,47.99657,1,.0440548,185.8268,70.86614,1.316883,2973.568,0,36.75228,.79019,4,1.006,4,157
10406,3,2,1998,32.99467,15,.0565052,196.4567,74.40945,1.461823,3574.89,0,29.40182,.79019,4,1.006,4,10
10408,3,2,1998,15.14363,6437,.0584718,201.5748,74.40945,1.499907,3557.269,0,31.78575,.79019,4,1.006,4,174
10502,1,14,1998,28.25522,72,.0439355,185.4331,70.47244,1.306792,3072.687,0,36.18686,.79019,4,1.006,5,179
10504,1,14,1998,11.57022,47866,.0403556,177.5315,68.89764,1.22315,2775.33,0,35.67479,.79019,3,1.006,5,177
10505,1,14,1998,28.6555,53,.036553,175.1969,71.25984,1.24845,3364.978,0,28.90502,.79019,5,1.006,5,80
10506,1,14,1998,12.70489,43820,.0338385,146.063,62.59843,.9143313,1773.128,0,47.87401,.79019,1,1.006,5,139
10507,1,14,1998,27.513,172,.0379035,163.7795,66.53543,1.089714,2374.449,0,37.93784,.79019,3,1.006,5,180
10601,2,3,1998,15.23917,16894,.0345483,176.378,65.35433,1.152706,2257.709,0,44.29486,.79019,2,1.006,6,114
10602,2,3,1998,12.74626,29243,.0381411,181.4961,67.32284,1.221883,2490.749,0,41.26572,.79019,3,1.006,6,43
10603,2,3,1998,21.82107,2237,.0386192,160.2362,65.74803,1.053522,2226.872,0,38.92541,.79019,1,1.006,6,97
10604,2,3,1998,28.54342,141,.0391889,175.5905,66.92913,1.175212,2704.846,0,35.95289,.79019,3,1.006,6,115
10605,2,3,1998,17.72054,6001,.045914,183.8583,69.68504,1.281217,2918.502,0,35.57336,.79019,3,1.006,6,99
10606,2,3,1998,5.467158,391914,.0271442,137.4016,58.66142,.8060172,1878.855,0,45.23357,.79019,1,1.006,6,105
10701,1,4,1998,5.94697,377193,.0262169,127.1654,60.23622,.765996,1563.877,0,50.04566,.79019,1,1.006,7,60
10704,1,4,1998,33.01469,41,.0286737,148.4252,63.77953,.9466489,2092.511,0,42.76629,.79019,1,1.006,7,131
10708,1,4,1998,27.4899,101,.047216,167.3228,69.29134,1.159402,2753.304,0,33.60209,.79019,4,1.006,7,70
10709,1,4,1998,23.90149,415,.0346587,175.1969,72.04724,1.262245,3491.189,0,32.66869,.79019,5,1.006,7,170
10711,1,4,1998,20.52786,2454,.0445352,158.2677,68.89764,1.090427,2312.775,0,42.76629,.79019,2,1.006,7,54
10712,1,4,1998,25.8305,308,.0349755,164.5669,68.50394,1.127348,2290.749,0,45.23357,.79019,2,1.006,7,53
10713,1,4,1998,9.489647,102289,.0429305,172.8346,68.50394,1.183985,2632.159,0,39.86688,.79019,2,1.006,7,104
10714,1,4,1998,12.50374,8479,.0323337,162.5984,63.77953,1.037045,2257.709,0,39.86688,.79019,1,1.006,7,118
10715,1,4,1998,14.63041,20170,.0242548,130.315,59.05512,.7695765,1607.93,0,46.12051,.79019,1,1.006,7,141
10801,1,5,1998,33.50132,24,.0377285,162.5984,66.14173,1.075454,2385.463,0,40.55424,.79019,2,1.006,8,78
10802,1,5,1998,12.23001,53158,.0362234,150.3937,64.17323,.9651249,2070.485,0,47.04292,.79019,1,1.006,8,84
10803,1,5,1998,20.93656,1617,.0403166,179.1339,68.89764,1.23419,2852.423,0,40.55424,.79019,3,1.006,8,109
10805,1,5,1998,22.67267,419,.0456484,189.7638,73.62205,1.39708,3220.264,0,35.63857,.79019,4,1.006,8,140
10806,1,5,1998,28.98664,52,.0420639,181.4961,71.25984,1.293338,3447.136,0,30.54735,.79019,5,1.006,8,88
10807,1,5,1998,14.42557,21694,.0322367,142.5197,64.17323,.9145948,1861.234,0,49.00304,.79019,1,1.006,8,95
10808,1,5,1998,10.24584,57070,.0546198,156.6929,65.74803,1.030225,2288.546,0,38.55977,.79019,2,1.006,8,130
10809,1,5,1998,16.93166,7748,.0421541,163.3858,66.53543,1.087095,2372.247,0,43.55825,.79019,2,1.006,8,85
10810,1,5,1998,37.55074,3,.0575112,184.6457,69.29134,1.279435,2955.947,0,31.78575,.79019,4,1.006,8,69
11001,2,7,1998,23.46958,610,.0464838,183.0079,67.59843,1.237104,2878.634,0,35.63857,.79019,3,1.006,9,32
11002,2,7,1998,21.55994,1258,.0472658,170.0787,66.53543,1.131626,2411.894,0,49.00304,.79019,2,1.006,9,61
11004,2,7,1998,34.25167,7,.0623997,178.7402,68.89764,1.231477,2964.758,0,33.60209,.79019,4,1.006,9,123
11102,2,8,1998,15.34725,20281,.042951,174.0157,66.92913,1.164672,2654.185,0,33.60209,.79019,2,1.006,10,98
11104,2,8,1998,10.24132,77605,.0440796,185.1181,70,1.295827,2885.463,0,35.10666,.79019,4,1.006,10,155
11105,2,8,1998,19.58994,3602,.0402562,161.4173,63.77953,1.029512,2235.683,0,52.26991,.79019,1,1.006,10,31
11106,2,8,1998,29.78361,112,.0509366,170.8661,68.11024,1.163773,2709.251,0,26.72893,.79019,4,1.006,10,91
11107,2,8,1998,9.818107,96485,.0305257,137.4016,58.66142,.8060172,1801.762,0,43.55825,.79019,1,1.006,10,46
11108,2,8,1998,17.11802,8110,.0284067,184.6457,71.65354,1.323052,3942.731,0,23.75905,.79019,5,1.006,10,90
11301,2,9,1998,16.82129,11445,.0362969,173.0591,67.00394,1.159564,2342.291,0,40.17054,.79019,2,1.006,11,142
11302,2,9,1998,19.41416,3410,.0406672,184.6457,69.68504,1.286704,2852.423,0,34.59038,.79019,3,1.006,11,62
11303,2,9,1998,11.26037,101201,.0416881,141.7756,62.99213,.8930746,1751.101,0,37.93784,.79019,1,1.006,11,126
11304,2,9,1998,12.46986,48621,.0356396,175.9843,67.32284,1.184776,2469.163,0,37.33565,.79019,2,1.006,11,153
11501,1,4,1998,21.81139,1208,.0470279,170.8661,66.92913,1.143592,2764.317,0,37.33565,.79019,3,1.006,12,72
11502,1,4,1998,17.18707,7828,.0413823,157.874,66.92913,1.056637,2488.987,0,41.26572,.79019,2,1.006,12,73
