year,state,basketball,cross_country,soccer,track_field
2011-12,Maryland,4665.0,2575.0,5699.0,9829.0
2011-12,Massachusetts,10043.0,5210.0,12990.0,20415.0
2011-12,Michigan,17040.0,8135.0,13654.0,17031.0
2011-12,Minnesota,11630.0,8137.0,8090.0,15842.0
2011-12,Mississippi,6938.0,1401.0,2403.0,5132.0
2011-12,Missouri,10499.0,4073.0,8064.0,11640.0
2011-12,Montana,3157.0,827.0,843.0,2567.0
2011-12,Nebraska,6358.0,2037.0,2424.0,7474.0
2011-12,Nevada,2463.0,843.0,2282.0,2878.0
2011-12,New Hampshire,2132.0,999.0,2592.0,3357.0
2011-12,New Jersey,9504.0,5062.0,13431.0,24659.0
2011-12,New Mexico,3325.0,1304.0,2031.0,3248.0
2011-12,New York,16997.0,7966.0,22727.0,34213.0
2011-12,North Carolina,8568.0,4589.0,12132.0,13379.0
2011-12,North Dakota,2394.0,528.0,538.0,1863.0
2011-12,Ohio,17596.0,8979.0,14256.0,23500.0
2011-12,Oklahoma,7215.0,2800.0,2975.0,3645.0
2011-12,Oregon,5965.0,2678.0,5019.0,7057.0
2011-12,Pennsylvania,21630.0,11220.0,18935.0,27630.0
2011-12,Rhode Island,1073.0,686.0,1500.0,2816.0
2011-12,South Carolina,4837.0,2111.0,4409.0,6002.0
2011-12,South Dakota,2805.0,707.0,,2872.0
2011-12,Tennessee,6303.0,2912.0,6172.0,5947.0
2011-12,Texas,69873.0,28096.0,30989.0,63892.0
2011-12,Utah,2993.0,1944.0,3094.0,4291.0
2011-12,Vermont,875.0,412.0,1282.0,929.0
2011-12,Virginia,7580.0,4654.0,8809.0,14178.0
2011-12,Washington,8940.0,4547.0,9514.0,10222.0
2011-12,West Virginia,2013.0,690.0,1589.0,2529.0
2011-12,Wisconsin,11549.0,5715.0,9364.0,12815.0
2011-12,Wyoming,1603.0,385.0,857.0,1768.0
2012-13,Alabama,11720.0,1316.0,3910.0,7625.0
2012-13,Alaska,2140.0,1088.0,998.0,1238.0
2012-13,Arizona,8247.0,3538.0,7127.0,9343.0
2012-13,Arkansas,4157.0,1165.0,1916.0,6545.0
2012-13,California,43766.0,29583.0,47861.0,56354.0
2012-13,Colorado,8920.0,3996.0,7145.0,9898.0
2012-13,Connecticut,5392.0,3941.0,6871.0,12426.0
2012-13,Delaware,1411.0,949.0,1932.0,2270.0
2012-13,District of Columbia,356.0,94.0,143.0,320.0
2012-13,Florida,14869.0,7083.0,14161.0,15562.0
2012-13,Georgia,12167.0,7522.0,10638.0,13380.0
2012-13,Hawaii,1784.0,940.0,1250.0,1971.0
2012-13,Idaho,3672.0,1652.0,1989.0,4341.0
2012-13,Illinois,24351.0,11319.0,19098.0,25421.0
2012-13,Indiana,11183.0,5005.0,8622.0,14148.0
2012-13,Iowa,11269.0,5160.0,5820.0,12439.0
2012-13,Kansas,9059.0,3813.0,4212.0,10281.0
2012-13,Kentucky,6874.0,3011.0,6059.0,6722.0
2012-13,Louisiana,7939.0,2637.0,4424.0,10301.0
2012-13,Maine,3781.0,1324.0,4169.0,4407.0
2012-13,Maryland,5837.0,3950.0,6577.0,12893.0
2012-13,Massachusetts,12590.0,6691.0,13338.0,23180.0
2012-13,Michigan,22186.0,8744.0,14273.0,23850.0
2012-13,Minnesota,13503.0,6680.0,8892.0,16422.0
2012-13,Mississippi,8590.0,2548.0,3889.0,9407.0
2012-13,Missouri,14322.0,5427.0,8169.0,14990.0
2012-13,Montana,3527.0,1014.0,835.0,3640.0
2012-13,Nebraska,7305.0,2722.0,2521.0,9044.0
2012-13,Nevada,3132.0,1078.0,2256.0,3610.0
2012-13,New Hampshire,2580.0,1151.0,3069.0,3879.0
2012-13,New Jersey,14193.0,8241.0,18294.0,30625.0
2012-13,New Mexico,4239.0,1567.0,2349.0,4471.0
2012-13,New York,20514.0,10261.0,23669.0,35553.0
2012-13,North Carolina,10618.0,8753.0,13487.0,19869.0
2012-13,North Dakota,2836.0,584.0,593.0,2239.0
2012-13,Ohio,21989.0,9383.0,14730.0,26915.0
2012-13,Oklahoma,9993.0,2662.0,3785.0,6475.0
2012-13,Oregon,7326.0,3571.0,5758.0,9494.0
2012-13,Pennsylvania,22080.0,11200.0,20265.0,27000.0
2012-13,Rhode Island,1520.0,969.0,1630.0,3025.0
2012-13,South Carolina,6781.0,3262.0,5568.0,8879.0
2012-13,South Dakota,3564.0,912.0,,3749.0
2012-13,Tennessee,8842.0,4082.0,7113.0,6968.0
2012-13,Texas,72200.0,23882.0,34063.0,75634.0
2012-13,Utah,3588.0,2640.0,3342.0,5171.0
2012-13,Vermont,1067.0,458.0,1334.0,878.0
2012-13,Virginia,9553.0,6116.0,9863.0,17847.0
2012-13,Washington,11127.0,6753.0,10451.0,13079.0
2012-13,West Virginia,2982.0,887.0,1827.0,2968.0
2012-13,Wisconsin,15228.0,7338.0,9817.0,14924.0
2012-13,Wyoming,1807.0,538.0,880.0,2256.0
2013-14,Alabama,11731.0,1449.0,3806.0,8374.0
2013-14,Alaska,2147.0,1141.0,1015.0,1362.0
2013-14,Arizona,8159.0,3616.0,7090.0,9177.0
2013-14,Arkansas,5497.0,1526.0,2381.0,5259.0
2013-14,California,44100.0,29990.0,48560.0,55195.0
2013-14,Colorado,8922.0,4131.0,7251.0,9788.0
2013-14,Connecticut,5333.0,3945.0,6935.0,12584.0
2013-14,Delaware,1552.0,1005.0,1887.0,2286.0
2013-14,District of Columbia,728.0,392.0,556.0,998.0
2013-14,Florida,16769.0,7673.0,15769.0,16854.0
2013-14,Georgia,12262.0,7692.0,10729.0,13486.0
2013-14,Hawaii,1759.0,1146.0,1528.0,2167.0
2013-14,Idaho,3821.0,1605.0,1977.0,4294.0
2013-14,Illinois,24500.0,11229.0,18857.0,25871.0
2013-14,Indiana,11124.0,5068.0,8765.0,13773.0
2013-14,Iowa,11250.0,5158.0,6027.0,11960.0
2013-14,Kansas,8898.0,3847.0,4111.0,10225.0
2013-14,Kentucky,6716.0,3090.0,5894.0,6614.0
2013-14,Louisiana,7936.0,2682.0,4434.0,10623.0
2013-14,Maine,3627.0,1285.0,4061.0,4419.0
2013-14,Maryland,5641.0,3827.0,6486.0,11600.0
2013-14,Massachusetts,12748.0,6722.0,13414.0,23850.0
2013-14,Michigan,21504.0,8882.0,14242.0,23364.0
2013-14,Minnesota,13282.0,7079.0,8958.0,16924.0
2013-14,Mississippi,8450.0,1600.0,3920.0,8650.0
2013-14,Missouri,14145.0,5687.0,8341.0,14622.0
2013-14,Montana,3554.0,1047.0,821.0,3631.0
2013-14,Nebraska,7409.0,2839.0,2647.0,8739.0
2013-14,Nevada,3056.0,1070.0,2195.0,3636.0
2013-14,New Hampshire,2493.0,1207.0,3008.0,3963.0
2013-14,New Jersey,14816.0,8395.0,18710.0,31377.0
2013-14,New Mexico,4234.0,1598.0,2451.0,4560.0
2013-14,New York,20514.0,10261.0,23669.0,35553.0
2013-14,North Carolina,10694.0,8969.0,13711.0,20750.0
2013-14,North Dakota,2915.0,554.0,583.0,2298.0
2013-14,Ohio,21898.0,9289.0,14700.0,26925.0
2013-14,Oklahoma,10391.0,3044.0,3897.0,6658.0
2013-14,Oregon,7493.0,3618.0,6019.0,9372.0
2013-14,Pennsylvania,21930.0,11180.0,20020.0,27040.0
2013-14,Rhode Island,1446.0,997.0,1634.0,3038.0
2013-14,South Carolina,6802.0,3146.0,5595.0,8275.0
2013-14,South Dakota,3557.0,960.0,287.0,3636.0
2013-14,Tennessee,8956.0,4096.0,7393.0,7806.0
2013-14,Texas,71477.0,24143.0,35506.0,74514.0
2013-14,Utah,3595.0,2667.0,3455.0,5231.0
2013-14,Vermont,1377.0,603.0,1622.0,1246.0
2013-14,Virginia,9325.0,6180.0,10009.0,18180.0
2013-14,Washington,11062.0,6687.0,10169.0,13347.0
2013-14,West Virginia,3067.0,936.0,1756.0,2912.0
2013-14,Wisconsin,14606.0,7061.0,9680.0,15669.0
2013-14,Wyoming,1786.0,533.0,888.0,2227.0
2014-15,Alabama,12860.0,3155.0,5357.0,9297.0
2014-15,Alaska,2342.0,1193.0,1009.0,1314.0
2014-15,Arizona,7969.0,3389.0,7406.0,9653.0
2014-15,Arkansas,5133.0,1497.0,2625.0,5479.0
2014-15,California,44829.0,29491.0,49264.0,55952.0
2014-15,Colorado,8764.0,4068.0,7770.0,9896.0
2014-15,Connecticut,5454.0,3973.0,7245.0,12688.0
2014-15,Delaware,1585.0,1017.0,2171.0,2350.0
2014-15,District of Columbia,986.0,460.0,755.0,936.0
2014-15,Florida,16656.0,7279.0,15987.0,16658.0
2014-15,Georgia,12262.0,7692.0,11461.0,13524.0
2014-15,Hawaii,1723.0,1121.0,1626.0,2107.0
2014-15,Idaho,3561.0,1682.0,1960.0,4343.0
2014-15,Illinois,24240.0,11513.0,20221.0,25411.0
2014-15,Indiana,11004.0,5104.0,8949.0,13731.0
2014-15,Iowa,10921.0,5223.0,6265.0,11659.0
2014-15,Kansas,8803.0,3802.0,4406.0,10150.0
2014-15,Kentucky,6465.0,2848.0,6034.0,6080.0
2014-15,Louisiana,7938.0,2849.0,4752.0,10365.0
2014-15,Maine,3558.0,1241.0,4279.0,4237.0
2014-15,Maryland,5651.0,3847.0,6738.0,11818.0
2014-15,Massachusetts,12569.0,6795.0,14055.0,23628.0
2014-15,Michigan,21401.0,8786.0,14370.0,23100.0
2014-15,Minnesota,13342.0,7206.0,9146.0,17098.0
2014-15,Mississippi,8575.0,1760.0,3975.0,8465.0
2014-15,Missouri,14115.0,5661.0,8454.0,15274.0
2014-15,Montana,3453.0,1094.0,849.0,3506.0
2014-15,Nebraska,7396.0,2970.0,2757.0,8557.0
2014-15,Nevada,3291.0,1099.0,2452.0,3848.0
2014-15,New Hampshire,2509.0,1220.0,3018.0,3777.0
2014-15,New Jersey,14754.0,7822.0,19156.0,33685.0
2014-15,New Mexico,4250.0,1574.0,2407.0,4534.0
2014-15,New York,20514.0,10261.0,23669.0,35553.0
2014-15,North Carolina,10774.0,6365.0,11781.0,18520.0
2014-15,North Dakota,2790.0,568.0,616.0,2467.0
2014-15,Ohio,23609.0,10783.0,16411.0,27112.0
2014-15,Oklahoma,10981.0,3004.0,4642.0,7203.0
2014-15,Oregon,7447.0,3428.0,6151.0,9681.0
2014-15,Pennsylvania,21660.0,11320.0,20055.0,27220.0
2014-15,Rhode Island,1516.0,955.0,1757.0,3025.0
2014-15,South Carolina,6722.0,3288.0,5838.0,8208.0
2014-15,South Dakota,3487.0,977.0,689.0,3679.0
2014-15,Tennessee,8709.0,3890.0,7995.0,7588.0
2014-15,Texas,70668.0,23258.0,37452.0,73873.0
2014-15,Utah,3661.0,2604.0,3706.0,5209.0
2014-15,Vermont,1042.0,396.0,1269.0,763.0
2014-15,Virginia,9221.0,6373.0,10187.0,17738.0
2014-15,Washington,11145.0,6575.0,10354.0,13881.0
2014-15,West Virginia,3038.0,957.0,1853.0,2905.0
2014-15,Wisconsin,14362.0,6983.0,10297.0,14822.0
2014-15,Wyoming,1774.0,565.0,928.0,2306.0
2015-16,Alabama,13371.0,3487.0,5740.0,10169.0
2015-16,Alaska,2095.0,1246.0,1005.0,1356.0
2015-16,Arizona,8070.0,3546.0,7601.0,9722.0
2015-16,Arkansas,5587.0,1702.0,2633.0,5928.0
2015-16,California,45677.0,29628.0,52279.0,57110.0
2015-16,Colorado,9058.0,4347.0,8297.0,10501.0
2015-16,Connecticut,5491.0,4027.0,7344.0,12971.0
2015-16,Delaware,1528.0,979.0,2048.0,2263.0
2015-16,District of Columbia,994.0,506.0,871.0,1006.0
2015-16,Florida,17499.0,8172.0,16178.0,18267.0
2015-16,Georgia,12872.0,8011.0,11771.0,14052.0
2015-16,Hawaii,1719.0,1208.0,1833.0,2269.0
2015-16,Idaho,3805.0,1841.0,2098.0,4793.0
2015-16,Illinois,24524.0,11516.0,20704.0,26166.0
2015-16,Indiana,10903.0,5148.0,9193.0,13665.0
2015-16,Iowa,11249.0,5499.0,6736.0,12659.0
2015-16,Kansas,8982.0,4123.0,4502.0,10259.0
2015-16,Kentucky,7144.0,3109.0,6485.0,6566.0
2015-16,Louisiana,7987.0,2949.0,4892.0,10491.0
2015-16,Maine,3550.0,1282.0,4175.0,4268.0
2015-16,Maryland,5591.0,3725.0,6788.0,12073.0
2015-16,Massachusetts,12599.0,6939.0,14056.0,24289.0
2015-16,Michigan,21509.0,9252.0,14526.0,23233.0
2015-16,Minnesota,13542.0,7357.0,9254.0,17330.0
2015-16,Mississippi,8625.0,1760.0,4010.0,8585.0
2015-16,Missouri,13997.0,5953.0,8676.0,15726.0
2015-16,Montana,3382.0,1151.0,871.0,3554.0
2015-16,Nebraska,7276.0,3140.0,2854.0,8954.0
2015-16,Nevada,3044.0,1193.0,2325.0,3832.0
2015-16,New Hampshire,2400.0,1175.0,2981.0,3588.0
2015-16,New Jersey,14639.0,8196.0,19256.0,32648.0
2015-16,New Mexico,4309.0,1542.0,2530.0,4520.0
2015-16,New York,20087.0,9863.0,22902.0,36893.0
2015-16,North Carolina,10876.0,6619.0,11950.0,20158.0
2015-16,North Dakota,3061.0,679.0,667.0,2608.0
2015-16,Ohio,23609.0,10783.0,16411.0,27112.0
2015-16,Oklahoma,10478.0,3390.0,4300.0,7613.0
2015-16,Oregon,7558.0,3818.0,6196.0,9715.0
2015-16,Pennsylvania,21570.0,11400.0,20125.0,26965.0
2015-16,Rhode Island,1496.0,963.0,1795.0,2897.0
2015-16,South Carolina,6935.0,3422.0,6014.0,8049.0
2015-16,South Dakota,3559.0,992.0,680.0,3582.0
2015-16,Tennessee,8824.0,4110.0,8135.0,7624.0
2015-16,Texas,70675.0,23561.0,37989.0,73840.0
2015-16,Utah,3775.0,2821.0,3906.0,5410.0
2015-16,Vermont,1042.0,396.0,1269.0,763.0
2015-16,Virginia,9333.0,6344.0,10550.0,18865.0
2015-16,Washington,11155.0,6268.0,9770.0,13233.0
2015-16,West Virginia,3181.0,985.0,1902.0,3227.0
2015-16,Wisconsin,14448.0,6959.0,10322.0,14591.0
2015-16,Wyoming,1748.0,609.0,927.0,2378.0
2016-17,Alabama,13000.0,3603.0,6226.0,10475.0
2016-17,Alaska,2160.0,1222.0,952.0,1361.0
2016-17,Arizona,8129.0,3719.0,7744.0,9614.0
2016-17,Arkansas,5457.0,1648.0,2927.0,5680.0
2016-17,California,46114.0,31830.0,52795.0,57206.0
2016-17,Colorado,9179.0,4434.0,8321.0,10573.0
2016-17,Connecticut,5349.0,4090.0,7382.0,12948.0
2016-17,Delaware,1653.0,1012.0,2104.0,2495.0
2016-17,District of Columbia,1035.0,544.0,924.0,961.0
2016-17,Florida,21858.0,8843.0,19522.0,19819.0
2016-17,Georgia,13012.0,8047.0,11961.0,14499.0
2016-17,Hawaii,1736.0,1191.0,1793.0,2260.0
2016-17,Idaho,3870.0,2014.0,2139.0,4901.0
2016-17,Illinois,24335.0,11744.0,20946.0,25491.0
2016-17,Indiana,11200.0,5559.0,9210.0,13834.0
2016-17,Iowa,11106.0,5505.0,6302.0,12273.0
2016-17,Kansas,8881.0,3995.0,4271.0,10319.0
2016-17,Kentucky,7097.0,3210.0,6415.0,6779.0
2016-17,Louisiana,8047.0,3033.0,4967.0,10836.0
2016-17,Maine,3623.0,1269.0,4212.0,4538.0
2016-17,Maryland,5501.0,3741.0,6769.0,12421.0
2016-17,Massachusetts,12698.0,7051.0,14031.0,24268.0
2016-17,Michigan,21263.0,9415.0,14541.0,23705.0
2016-17,Minnesota,13725.0,7404.0,9419.0,17520.0
2016-17,Mississippi,8520.0,1749.0,3990.0,8585.0
2016-17,Missouri,14259.0,6003.0,8850.0,16067.0
2016-17,Montana,3506.0,1211.0,848.0,3720.0
2016-17,Nebraska,7162.0,3339.0,2980.0,8923.0
2016-17,Nevada,3106.0,1111.0,2320.0,3568.0
2016-17,New Hampshire,2452.0,1195.0,3070.0,3711.0
2016-17,New Jersey,15134.0,8558.0,19683.0,33626.0
2016-17,New Mexico,4143.0,1649.0,2499.0,4587.0
2016-17,New York,20036.0,10338.0,23213.0,38111.0
2016-17,North Carolina,10914.0,6517.0,12401.0,20636.0
2016-17,North Dakota,2891.0,686.0,649.0,2630.0
2016-17,Ohio,22412.0,11420.0,17342.0,30789.0
2016-17,Oklahoma,10382.0,3447.0,4361.0,7498.0
2016-17,Oregon,7749.0,4004.0,6421.0,10389.0
2016-17,Pennsylvania,21660.0,11460.0,20125.0,26900.0
2016-17,Rhode Island,1546.0,915.0,1820.0,3074.0
2016-17,South Carolina,6842.0,3744.0,6306.0,8701.0
2016-17,South Dakota,3492.0,1038.0,713.0,3566.0
2016-17,Tennessee,8693.0,4154.0,8305.0,7650.0
2016-17,Texas,70040.0,23580.0,38491.0,73052.0
2016-17,Utah,3885.0,3122.0,3947.0,6185.0
2016-17,Vermont,966.0,403.0,1101.0,960.0
2016-17,Virginia,9333.0,6618.0,10359.0,19189.0
2016-17,Washington,11575.0,7175.0,11301.0,15784.0
2016-17,West Virginia,3153.0,1117.0,2034.0,3215.0
2016-17,Wisconsin,14646.0,6995.0,10354.0,14592.0
2016-17,Wyoming,1780.0,600.0,878.0,2418.0
2017-18,Alabama,13698.0,3667.0,6588.0,10785.0
2017-18,Alaska,2258.0,1209.0,951.0,1423.0
2017-18,Arizona,8551.0,3556.0,7730.0,8945.0
2017-18,Arkansas,5446.0,2006.0,2987.0,5820.0
2017-18,California,47584.0,32951.0,53262.0,57834.0
2017-18,Colorado,9204.0,4362.0,8368.0,10270.0
2017-18,Connecticut,5374.0,4106.0,7271.0,12978.0
2017-18,Delaware,1775.0,1139.0,2129.0,2511.0
2017-18,District of Columbia,1045.0,478.0,829.0,1043.0
2017-18,Florida,22262.0,8706.0,19596.0,19567.0
2017-18,Georgia,13021.0,8264.0,11910.0,14588.0
2017-18,Hawaii,1727.0,1170.0,1812.0,2189.0
2017-18,Idaho,3824.0,2011.0,2102.0,3536.0
2017-18,Illinois,24244.0,11665.0,20877.0,25590.0
2017-18,Indiana,11111.0,5543.0,9135.0,14127.0
2017-18,Iowa,11441.0,5689.0,6623.0,12581.0
2017-18,Kansas,8829.0,3993.0,4251.0,10317.0
2017-18,Kentucky,7061.0,3195.0,6545.0,6885.0
2017-18,Louisiana,7890.0,2859.0,5045.0,10245.0
2017-18,Maine,3536.0,1396.0,4255.0,4417.0
2017-18,Maryland,5650.0,3824.0,6764.0,12372.0
2017-18,Massachusetts,12763.0,7108.0,14523.0,24172.0
2017-18,Michigan,21367.0,9650.0,14550.0,24229.0
2017-18,Minnesota,13847.0,7545.0,9508.0,17494.0
2017-18,Mississippi,8720.0,1810.0,4012.0,8590.0
2017-18,Missouri,14313.0,6055.0,8950.0,16071.0
2017-18,Montana,3410.0,1198.0,758.0,3549.0
2017-18,Nebraska,7208.0,3375.0,2888.0,9012.0
2017-18,Nevada,3057.0,1210.0,2437.0,3414.0
2017-18,New Hampshire,2542.0,1210.0,3066.0,3713.0
2017-18,New Jersey,15365.0,8733.0,19964.0,33633.0
2017-18,New Mexico,4111.0,1572.0,2468.0,4453.0
2017-18,New York,20078.0,10388.0,23229.0,38292.0
2017-18,North Carolina,11063.0,6632.0,12298.0,21145.0
2017-18,North Dakota,2977.0,695.0,685.0,2722.0
2017-18,Ohio,23111.0,12809.0,18458.0,30486.0
2017-18,Oklahoma,10093.0,3349.0,4070.0,7321.0
2017-18,Oregon,7620.0,3928.0,6397.0,9797.0
2017-18,Pennsylvania,21660.0,11440.0,20265.0,26900.0
2017-18,Rhode Island,1847.0,966.0,1959.0,3097.0
2017-18,South Carolina,6720.0,3478.0,6146.0,8209.0
2017-18,South Dakota,3567.0,1054.0,748.0,3632.0
2017-18,Tennessee,9034.0,4044.0,8389.0,7658.0
2017-18,Texas,65977.0,24301.0,42077.0,74974.0
2017-18,Utah,3883.0,3215.0,3931.0,6069.0
2017-18,Vermont,823.0,292.0,865.0,599.0
2017-18,Virginia,9387.0,6239.0,10400.0,19107.0
2017-18,Washington,12023.0,7159.0,11025.0,14583.0
2017-18,West Virginia,3140.0,1162.0,2044.0,3085.0
2017-18,Wisconsin,14343.0,7124.0,10291.0,15430.0
2017-18,Wyoming,1793.0,565.0,931.0,2287.0
2018-19,Alabama,13648.0,3804.0,6916.0,11045.0
2018-19,Alaska,1920.0,1003.0,929.0,1273.0
2018-19,Arizona,8219.0,3507.0,7848.0,9227.0
2018-19,Arkansas,5144.0,1862.0,3038.0,9514.0
2018-19,California,48111.0,31880.0,54996.0,56596.0
2018-19,Colorado,11723.0,4122.0,8241.0,10541.0
2018-19,Connecticut,5349.0,4038.0,7030.0,12844.0
2018-19,Delaware,1604.0,1060.0,2062.0,2291.0
2018-19,District of Columbia,,,,
2018-19,Florida,21652.0,8709.0,19923.0,19568.0
2018-19,Georgia,12593.0,8213.0,11944.0,14799.0
2018-19,Hawaii,1791.0,1160.0,1706.0,2146.0
2018-19,Idaho,3831.0,1998.0,2191.0,4422.0
2018-19,Illinois,23674.0,11320.0,20669.0,24662.0
2018-19,Indiana,10767.0,5592.0,9216.0,13988.0
2018-19,Iowa,10964.0,5619.0,6699.0,12362.0
2018-19,Kansas,8788.0,3857.0,4313.0,10399.0
2018-19,Kentucky,6938.0,3157.0,6603.0,7125.0
2018-19,Louisiana,7848.0,2928.0,4927.0,10861.0
2018-19,Maine,3423.0,1343.0,3992.0,4394.0
2018-19,Maryland,5341.0,3741.0,6943.0,12238.0
2018-19,Massachusetts,12719.0,7127.0,14551.0,24812.0
2018-19,Michigan,21119.0,9588.0,14425.0,23844.0
2018-19,Minnesota,13840.0,7568.0,9561.0,17427.0
2018-19,Mississippi,8620.0,1810.0,4012.0,8590.0
2018-19,Missouri,13752.0,5863.0,8794.0,15761.0
2018-19,Montana,3282.0,1223.0,841.0,3699.0
2018-19,Nebraska,7091.0,3348.0,2847.0,9065.0
2018-19,Nevada,3469.0,1195.0,2661.0,4445.0
2018-19,New Hampshire,2456.0,1084.0,3006.0,3562.0
2018-19,New Jersey,14939.0,8491.0,19640.0,32733.0
2018-19,New Mexico,3902.0,1552.0,2451.0,4221.0
2018-19,New York,19772.0,9927.0,22891.0,38016.0
2018-19,North Carolina,11152.0,6268.0,12417.0,20560.0
2018-19,North Dakota,2914.0,774.0,662.0,2716.0
2018-19,Ohio,22787.0,12912.0,17255.0,30853.0
2018-19,Oklahoma,9346.0,3406.0,3845.0,7158.0
2018-19,Oregon,7620.0,4076.0,6595.0,9629.0
2018-19,Pennsylvania,21570.0,11440.0,19845.0,26900.0
2018-19,Rhode Island,1855.0,999.0,2151.0,3102.0
2018-19,South Carolina,6740.0,3550.0,6218.0,8129.0
2018-19,South Dakota,3460.0,1037.0,697.0,3657.0
2018-19,Tennessee,8854.0,4066.0,8266.0,7713.0
2018-19,Texas,60384.0,26068.0,44865.0,76050.0
2018-19,Utah,3792.0,3792.0,4013.0,6148.0
2018-19,Vermont,966.0,403.0,1101.0,960.0
2018-19,Virginia,9174.0,6282.0,10400.0,18827.0
2018-19,Washington,11440.0,7332.0,10754.0,15099.0
2018-19,West Virginia,3052.0,1140.0,2041.0,3098.0
2018-19,Wisconsin,14453.0,6949.0,10244.0,15201.0
2018-19,Wyoming,1757.0,607.0,932.0,2381.0
