destination,age,wage,tax_rate,rentgrs,hccost
6,45,49004.88436972337,0.08500000000000027,1013.3532319306208,5512.311436221603
6,46,49616.640975237875,0.0849999999999998,987.4624525592322,5512.311436221603
6,47,49376.81973057833,0.08499999999999985,962.0110448791912,5512.311436221603
6,48,44733.4801336708,0.08499999999999977,1021.4324911899068,5512.311436221603
6,49,45880.85166662141,0.08499999999999978,965.1596292059522,5512.311436221603
6,50,45840.9083471808,0.08499999999999977,922.7684255081492,5512.311436221603
6,51,45095.356913820135,0.08499999999999944,914.4271874619092,5512.311436221603
6,52,45983.94904612534,0.08499999999999999,909.0865287606408,5512.311436221603
6,53,46361.973036186806,0.08499999999999974,862.4475888808471,5512.311436221603
6,54,44686.531207091786,0.08499999999999953,892.2096530361863,5512.311436221603
6,55,46350.27156334045,0.08499999999999978,893.466973706035,5512.311436221603
6,56,42894.64653151362,0.08499999999999974,829.1467836298805,5512.311436221603
6,57,40141.127115427014,0.08499999999999978,890.5199395821679,5512.311436221603
6,58,40079.923730479975,0.08499999999999999,809.5188683526096,5512.311436221603
6,59,40650.46977937116,0.08499999999999978,796.1472352328657,5512.311436221603
6,60,35461.10312452562,0.08499999999999952,768.4089157016624,5512.311436221603
6,61,35823.319111804536,0.08499999999999966,769.0543954620654,5512.311436221603
6,62,29883.367395398247,0.08499999999999958,737.7511444302971,5512.311436221603
6,63,25676.306956705943,0.08499999999999999,677.6295653703841,5512.311436221603
6,64,27581.959599864695,0.08499999999999992,673.49556761798,5512.311436221603
6,65,21455.910921905393,0.08500000000000012,671.5377920140977,5512.311436221603
6,66,20009.25997624702,0.08500000000000016,662.3512880776534,5512.311436221603
6,67,18859.256544377706,0.08500000000000019,679.2471415738853,5512.311436221603
6,68,14080.92476906376,0.08500000000000031,607.2634677141298,5512.311436221603
6,69,14402.042526503998,0.08500000000000049,640.1355851895612,5512.311436221603
6,70,9302.354190414248,0.08500000000000026,609.0200023591364,5512.311436221603
6,71,6384.820012304012,0.08500000000000037,587.4835885083637,5512.311436221603
6,72,8436.530136087014,0.0850000000000004,661.226898620547,5512.311436221603
6,73,5816.711668908937,0.08500000000000023,613.0929764621609,5512.311436221603
6,74,7150.382391344911,0.08500000000000041,641.4655201191671,5512.311436221603
6,75,4241.509477392364,0.0850000000000001,668.3842314089623,5512.311436221603
6,76,4205.086815725193,0.08500000000000006,580.6815910519548,5512.311436221603
6,77,5606.4767637178065,0.08500000000000012,634.9567536801082,5512.311436221603
6,78,2561.64618192493,0.08500000000000021,652.4789167798828,5512.311436221603
6,79,4321.994189458019,0.08500000000000003,741.7374633622286,5512.311436221603
6,80,2253.4428414012236,0.0850000000000001,651.7398409850204,5512.311436221603
8,40,44925.05045361975,0.04630000000000003,689.48106024614,5109.245974955277
8,41,46089.99080719867,0.04630000000000006,698.6540699117651,5109.245974955277
8,42,41019.15757025339,0.04629999999999997,659.2003413782323,5109.245974955277
8,43,43066.6002459815,0.04630000000000009,644.6579049021589,5109.245974955277
8,44,44172.34854412724,0.0463,670.5821513421319,5109.245974955277
8,45,47804.83956806784,0.04629999999999998,697.0569298511991,5109.245974955277
8,46,47286.38644851316,0.04629999999999998,674.6713965312102,5109.245974955277
8,47,41751.19735054346,0.04629999999999993,675.6632306366655,5109.245974955277
8,48,42126.772232400195,0.04629999999999999,675.7905083703172,5109.245974955277
8,49,45293.3894751315,0.04630000000000005,639.6574949260818,5109.245974955277
8,50,44056.271041401626,0.0463,645.1239894959085,5109.245974955277
8,51,45835.467207978705,0.04630000000000001,626.6420144062647,5109.245974955277
8,52,44374.00593402488,0.04630000000000001,608.7430528103031,5109.245974955277
8,53,44467.86981925411,0.04630000000000001,564.9530122777284,5109.245974955277
8,54,47137.936395323755,0.04630000000000008,560.5158098144256,5109.245974955277
