id,year,Y,Y2,L,K,M,industry,country
87723,1980,115211.3125,59919.6953125,306.70215,72081.734375,55291.62109375,"metal","chile"
87723,1982,68885.4140625,40815.0078125,279.59015,60150.20703125,28070.40234375,"metal","chile"
87723,1983,95805.890625,46576.9453125,276.61597,54873.73828125,49228.94140625,"metal","chile"
87723,1984,116098.046875,56764.25,294.3075,51010.5390625,59333.796875,"metal","chile"
87723,1985,128192.5,66776.703125,255.23717,50556.02734375,61415.796875,"metal","chile"
87723,1986,144269.625,74344.2734375,264.15619,51564.0703125,69925.3515625,"metal","chile"
87723,1987,150474.078125,71116.921875,321.78644,51680.5703125,79357.15625,"metal","chile"
87732,1987,218310.375,68145.9765625,220.22864,59565.3984375,150164.40625,"metal","chile"
87732,1988,247124.90625,59645.8984375,247.32024,69124.7890625,187479,"metal","chile"
87732,1989,315017.8125,80384.8203125,281.77737,78555.390625,234633,"metal","chile"
87732,1990,286768.6875,82398.7109375,303.2583,102909.5390625,204369.96875,"metal","chile"
87732,1991,378725.9375,130524.9765625,460.17935,131557.171875,248200.953125,"metal","chile"
87732,1992,444608,171386.53125,470.66162,159904.375,273221.46875,"metal","chile"
87876,1979,17003.31835938,9679.250976563,37.33057,9918.369140625,7324.067871094,"metal","chile"
87876,1980,19847.51953125,10125.36914063,28.714285,10196.18457031,9722.150390625,"metal","chile"
87876,1981,18777.27734375,7297.375976563,28.253588,10964.73632813,11479.90234375,"metal","chile"
87876,1982,16628.06640625,9386.397460938,29.987202,11591.42285156,7241.66796875,"metal","chile"
87876,1983,16218.22949219,6661.0390625,31.673552,10708.87597656,9557.190429688,"metal","chile"
87876,1984,19988.75390625,7678.854492188,31.673552,10053.55957031,12309.8984375,"metal","chile"
87876,1985,22268.44726563,10218.44335938,30.445158,11087.70605469,12050.00390625,"metal","chile"
87876,1986,30517.828125,11899.29492188,29.516813,11660.46875,18618.53320313,"metal","chile"
87876,1987,28860.61523438,12325.01757813,28.399437,10720.38671875,16535.59960938,"metal","chile"
87876,1988,27661.40625,12531.64746094,29.516813,7764.0703125,15129.75878906,"metal","chile"
87876,1989,23215.45898438,8011.424804688,19.508644,5445.634765625,15204.03515625,"metal","chile"
87876,1990,24335.7421875,5640.058105469,19.508644,5019.295410156,18695.68359375,"metal","chile"
87876,1991,29131.53125,10615.56835938,21.571657,4517.70703125,18515.96289063,"metal","chile"
87876,1992,31920.86523438,15111.84375,21.055904,6871.819335938,16809.0234375,"metal","chile"
87876,1993,42180.18359375,19065.73828125,22.002806,10002.39746094,23114.4453125,"metal","chile"
87876,1994,46420.3359375,30220.37890625,21.571657,11586.25390625,16199.9609375,"metal","chile"
87876,1995,51253.19921875,30409.05078125,21.227821,11608.04296875,20844.15039063,"metal","chile"
87876,1996,45451.04296875,24499.23046875,21.473692,10649.08886719,20951.81445313,"metal","chile"
87894,1990,1574.68359375,363.046081543,11.256589,171.9741973877,1211.637451172,"metal","chile"
87894,1992,2488.743652344,450.6361694336,11.084671,121.3950195313,2038.107421875,"metal","chile"
88065,1984,6662.985839844,3441.672607422,54.515835,1331.735107422,3221.313232422,"metal","chile"
88065,1985,6774.756835938,2881.367919922,54.399937,1225.184082031,3893.389160156,"metal","chile"
88065,1986,8914.958984375,4079.735107422,51.141521,1129.112915039,4835.224121094,"metal","chile"
88065,1994,6105.383789063,4912.518554688,46.735119,836.9166870117,1192.865478516,"metal","chile"
88119,1988,57290.11328125,29919.70703125,63.693878,3911.869140625,27370.40429688,"metal","chile"
88155,1980,11042.61132813,3315.142578125,24.592232,614.0042724609,7727.46875,"metal","chile"
88155,1981,9200.545898438,4322.862792969,27.775658,991.397277832,4877.683105469,"metal","chile"
88155,1982,3638.796142578,2332.692871094,17.019789,1023.408203125,1306.103027344,"metal","chile"
88155,1983,3069.4140625,980.0870361328,9.9427738,753.7738037109,2089.327148438,"metal","chile"
88155,1984,2995.958496094,1475.994384766,14.915655,668.9650268555,1519.963989258,"metal","chile"
88155,1985,3605.476074219,1751.243530273,18.895956,696.9274902344,1854.232666016,"metal","chile"
88155,1986,5726.277832031,2177.189453125,25.697685,731.1190795898,3549.088378906,"metal","chile"
88155,1987,4762.903808594,1944.847412109,26.102282,566.8362426758,2818.056396484,"metal","chile"
88155,1988,6318.297851563,3573.270263672,32.701321,537.3645629883,2745.027587891,"metal","chile"
88155,1991,8681.467773438,4845.377929688,38.988258,1234.084106445,3836.090087891,"metal","chile"
88155,1992,9953.416992188,5690.213867188,35.452007,1225.139892578,4263.203613281,"metal","chile"
88218,1979,32848.2578125,21093.28710938,133.57237,28050.71289063,11754.96972656,"metal","chile"
88218,1980,30517.03125,19598.40625,113.48727,25211.62695313,10918.625,"metal","chile"
88218,1981,51017.68359375,33413.66796875,122.51781,23538.86523438,17604.015625,"metal","chile"
88218,1982,30856.06835938,18757.80664063,127.83758,22094.70703125,12098.26269531,"metal","chile"
88218,1983,22945.09765625,8839.696289063,90.07711,18987.7578125,14105.40234375,"metal","chile"
88218,1984,26472.40039063,10555.02148438,85.165131,16733.93164063,15917.37792969,"metal","chile"
88218,1985,34885.7578125,11665.85058594,96.80587,15060.5390625,23219.90429688,"metal","chile"
88218,1986,49866.24609375,18065.94140625,124.53667,13802.9609375,31800.3046875,"metal","chile"
88218,1987,75394.453125,35381.8671875,140.81345,13327.77929688,40012.58203125,"metal","chile"
88218,1988,79300.4921875,43960.0703125,181.12651,12719.81933594,35340.421875,"metal","chile"
88398,1979,36700.578125,24794.58984375,114.7014,22394.703125,11905.98730469,"metal","chile"
88398,1980,40855.7421875,27479.72851563,134.93474,20957.1328125,13376.01367188,"metal","chile"
88398,1981,46150.7734375,26536.38671875,135.27452,19282.26171875,19614.38671875,"metal","chile"
88398,1982,14193.90820313,9327.767578125,70.321312,17761.88476563,4866.140625,"metal","chile"
88596,1987,23430.65234375,5245.997558594,26.231907,2680.597167969,18184.65429688,"metal","chile"
88596,1989,24980.81640625,5962.936523438,38.990761,3068.989746094,19017.88085938,"metal","chile"
88596,1990,18607.64648438,5012.875976563,45.433651,3014.984130859,13594.77050781,"metal","chile"
88596,1991,26650.34960938,7746.85546875,48.677299,2875.016113281,18903.49414063,"metal","chile"
88596,1992,31836.25976563,8058.061035156,46.930714,2685.288574219,23778.19726563,"metal","chile"
88596,1993,35066.9453125,10724.87011719,47.446465,2503.166015625,24342.07617188,"metal","chile"
88596,1994,38747.4375,19710.38671875,70.841156,2263.506103516,19037.05078125,"metal","chile"
88596,1995,81302.578125,46683.59375,83.738167,4941.966796875,34618.984375,"metal","chile"
88596,1996,83677.59375,49739.64453125,99.489716,6930.265625,33937.953125,"metal","chile"
88614,1979,21728.18359375,10541.23828125,19.713797,754.159362793,11186.94628906,"metal","chile"
88614,1980,28439.09765625,12698.02050781,17.096869,914.2213745117,15741.07617188,"metal","chile"
88614,1981,30195.47265625,11855.67480469,15.042074,842.866027832,18339.796875,"metal","chile"
88614,1982,21317.65234375,12518.55957031,23.247604,770.7095947266,8799.091796875,"metal","chile"
88614,1983,22736.109375,5555.154785156,23.387671,704.4440307617,17180.95507813,"metal","chile"
88614,1985,28512.203125,5734.8359375,25.054625,1333.57434082,22777.3671875,"metal","chile"
88614,1986,36983.5234375,12036.14453125,21.291283,1223.882446289,24947.37695313,"metal","chile"
88614,1987,33187.55859375,9739.181640625,25.951532,1119.109619141,23448.37695313,"metal","chile"
88614,1988,37686.7890625,16060.21582031,17.837652,1021.908325195,21626.57617188,"metal","chile"
88614,1989,35302.828125,10007.25976563,34.586929,952.2614135742,25295.56835938,"metal","chile"
88614,1990,24323.90234375,15133.421875,24.400644,1405.206420898,9190.481445313,"metal","chile"
88614,1991,31368.265625,13541.31738281,34.864735,1720.885375977,17826.94921875,"metal","chile"
88614,1992,25051.91015625,10371.41015625,35.552406,2125.974121094,14680.49902344,"metal","chile"
88614,1993,37045.1484375,22799.65039063,35.207924,2375.790039063,14245.49902344,"metal","chile"
88614,1994,22409.12890625,10796.81347656,35.348755,2925.488769531,11612.31445313,"metal","chile"
88614,1995,32427.56640625,15442.40820313,36.036427,3226.540527344,16985.15820313,"metal","chile"
88614,1996,26785.15234375,13497.71582031,35.832779,2854.938720703,13287.4375,"metal","chile"
88695,1980,1729.331298828,867.079284668,11.490998,370.9723815918,862.251953125,"metal","chile"
88695,1981,2221.399902344,989.5799560547,14.141808,463.8936462402,1231.819946289,"metal","chile"
88695,1983,978.5823364258,472.6359863281,11.65874,446.9585571289,505.9463500977,"metal","chile"
88695,1984,939.1990966797,529.0582885742,11.688892,389.7399902344,410.140838623,"metal","chile"
88695,1985,2061.699951172,1097.759033203,17.076868,340.7478027344,963.9410400391,"metal","chile"
88695,1986,2390.771972656,1243.94128418,23.058601,298.6584777832,1146.830810547,"metal","chile"
88695,1987,3491.969238281,1673.765258789,20.851351,376.5885620117,1818.203857422,"metal","chile"
88695,1988,4153.665039063,2172.41796875,24.960939,463.5247192383,1981.246826172,"metal","chile"
88695,1991,15450.234375,6257.094238281,52.727966,3533.465332031,9193.139648438,"metal","chile"
88695,1992,16535.546875,6857.38671875,56.974586,3277.184082031,9678.16015625,"metal","chile"
88722,1979,37478.5859375,19447.69726563,63.368763,25258.4765625,18030.890625,"metal","chile"
88722,1980,26947.63671875,5411.172851563,28.422766,44410.984375,21536.46484375,"metal","chile"
88722,1981,42948.57421875,11098.13085938,39.990891,40106.1953125,31850.44335938,"metal","chile"
