"","id","displaced","EDUC","first.displaced","race","gender","year","earn","learn"
"82726",5909,0,"HS",0,"Black","Female",2013,40000,10.5966347330961
"83056",5933,1,"HS",2001,"Black","Male",2001,29000,10.2750511089686
"83057",5933,1,"HS",2001,"Black","Male",2003,28000,10.2399597891573
"83058",5933,1,"HS",2001,"Black","Male",2005,30000,10.3089526606443
"83059",5933,1,"HS",2001,"Black","Male",2007,23000,10.0432494949113
"83060",5933,1,"HS",2001,"Black","Male",2009,24000,10.0858091093301
"83061",5933,1,"HS",2001,"Black","Male",2011,21000,9.95227771670556
"83062",5933,1,"HS",2001,"Black","Male",2013,4000,8.29404964010203
"83084",5935,0,"HS",0,"Black","Male",2001,46000,10.7363966754712
"83085",5935,0,"HS",0,"Black","Male",2003,92000,11.4295438560312
"83086",5935,0,"HS",0,"Black","Male",2005,69000,11.1418617835794
"83087",5935,0,"HS",0,"Black","Male",2007,71000,11.1704351560235
"83088",5935,0,"HS",0,"Black","Male",2009,64000,11.0666383623418
"83089",5935,0,"HS",0,"Black","Male",2011,78000,11.2644641056717
"83090",5935,0,"HS",0,"Black","Male",2013,64000,11.0666383623418
"83098",5936,1,"HS",2007,"Black","Female",2001,30000,10.3089526606443
"83099",5936,1,"HS",2007,"Black","Female",2003,30000,10.3089526606443
"83100",5936,1,"HS",2007,"Black","Female",2005,20000,9.90348755253613
"83101",5936,1,"HS",2007,"Black","Female",2007,12000,9.39266192877014
"83102",5936,1,"HS",2007,"Black","Female",2009,30000,10.3089526606443
"83103",5936,1,"HS",2007,"Black","Female",2011,30000,10.3089526606443
"83104",5936,1,"HS",2007,"Black","Female",2013,12000,9.39266192877014
"83168",5941,0,"COL",0,"Black","Female",2001,35000,10.4631033404715
"83169",5941,0,"COL",0,"Black","Female",2003,32300,10.3828225092107
"83170",5941,0,"COL",0,"Black","Female",2005,33000,10.4042628404486
"83171",5941,0,"COL",0,"Black","Female",2007,37000,10.5186731916264
"83172",5941,0,"COL",0,"Black","Female",2009,39202,10.5764830448852
"83173",5941,0,"COL",0,"Black","Female",2011,39202,10.5764830448852
"83174",5941,0,"COL",0,"Black","Female",2013,39000,10.5713169251118
"83336",5953,0,"COL",0,"Black","Female",2001,34000,10.4341158035983
"83337",5953,0,"COL",0,"Black","Female",2003,22000,9.99879773234045
"83338",5953,0,"COL",0,"Black","Female",2005,23000,10.0432494949113
"83339",5953,0,"COL",0,"Black","Female",2007,15000,9.61580548008435
"83340",5953,0,"COL",0,"Black","Female",2009,18000,9.7981270368783
"83341",5953,0,"COL",0,"Black","Female",2011,24322,10.0991365695409
"83342",5953,0,"COL",0,"Black","Female",2013,24322,10.0991365695409
"83504",5965,0,"HS",0,"Black","Female",2001,11000,9.30565055178051
"83505",5965,0,"HS",0,"Black","Female",2003,13000,9.47270463644367
"83506",5965,0,"HS",0,"Black","Female",2005,14900,9.60911649193355
"83507",5965,0,"HS",0,"Black","Female",2007,10000,9.21034037197618
"83508",5965,0,"HS",0,"Black","Female",2009,11000,9.30565055178051
"83509",5965,0,"HS",0,"Black","Female",2011,18000,9.7981270368783
"83510",5965,0,"HS",0,"Black","Female",2013,15000,9.61580548008435
"83560",5969,0,"HS",0,"Black","Female",2001,34000,10.4341158035983
"83561",5969,0,"HS",0,"Black","Female",2003,43000,10.6689553946757
"83562",5969,0,"HS",0,"Black","Female",2005,43000,10.6689553946757
"83563",5969,0,"HS",0,"Black","Female",2007,47000,10.7579028806922
"83564",5969,0,"HS",0,"Black","Female",2009,42000,10.6454248972655
"83565",5969,0,"HS",0,"Black","Female",2011,48000,10.77895628989
"83566",5969,0,"HS",0,"Black","Female",2013,46000,10.7363966754712
"83588",5971,1,"COL",2013,"Black","Male",2001,27000,10.2035921449865
"83589",5971,1,"COL",2013,"Black","Male",2003,15000,9.61580548008435
"83590",5971,1,"COL",2013,"Black","Male",2005,37000,10.5186731916264
"83591",5971,1,"COL",2013,"Black","Male",2007,40000,10.5966347330961
"83592",5971,1,"COL",2013,"Black","Male",2009,43047,10.6700478210165
"83593",5971,1,"COL",2013,"Black","Male",2011,42000,10.6454248972655
"83594",5971,1,"COL",2013,"Black","Male",2013,8000,8.98719682066197
"83756",5983,0,"COL",0,"Black","Female",2001,57000,10.9508065468167
"83757",5983,0,"COL",0,"Black","Female",2003,55000,10.9150884642146
"83758",5983,0,"COL",0,"Black","Female",2005,65000,11.0821425488778
"83759",5983,0,"COL",0,"Black","Female",2007,78000,11.2644641056717
"83760",5983,0,"COL",0,"Black","Female",2009,8300,9.02401079378469
"83761",5983,0,"COL",0,"Black","Female",2011,115000,11.6526874073454
"83762",5983,0,"COL",0,"Black","Female",2013,115000,11.6526874073454
"83798",5986,0,"HS",0,"Black","Female",2001,43000,10.6689553946757
"83799",5986,0,"HS",0,"Black","Female",2003,52000,10.8589989975636
"83800",5986,0,"HS",0,"Black","Female",2005,52000,10.8589989975636
"83801",5986,0,"HS",0,"Black","Female",2007,50000,10.8197782844103
"83802",5986,0,"HS",0,"Black","Female",2009,50000,10.8197782844103
"83803",5986,0,"HS",0,"Black","Female",2011,56000,10.9331069697173
"83804",5986,0,"HS",0,"Black","Female",2013,60000,11.0020998412042
"83812",5987,0,"HS",0,"Black","Male",2001,23000,10.0432494949113
"83813",5987,0,"HS",0,"Black","Male",2003,27000,10.2035921449865
"83814",5987,0,"HS",0,"Black","Male",2005,33000,10.4042628404486
"83815",5987,0,"HS",0,"Black","Male",2007,40000,10.5966347330961
"83816",5987,0,"HS",0,"Black","Male",2009,50160,10.8229731753068
"83817",5987,0,"HS",0,"Black","Male",2011,60000,11.0020998412042
"83818",5987,0,"HS",0,"Black","Male",2013,76000,11.2384886192685
"83966",5998,0,"HS",0,"Black","Female",2001,29000,10.2750511089686
"83967",5998,0,"HS",0,"Black","Female",2003,25000,10.1266311038503
"83968",5998,0,"HS",0,"Black","Female",2005,20000,9.90348755253613
"83969",5998,0,"HS",0,"Black","Female",2007,18000,9.7981270368783
"83970",5998,0,"HS",0,"Black","Female",2009,17000,9.74096862303835
"83971",5998,0,"HS",0,"Black","Female",2011,15000,9.61580548008435
"83972",5998,0,"HS",0,"Black","Female",2013,15000,9.61580548008435
"84008",6001,1,"HS",2009,"Black","Male",2001,46000,10.7363966754712
"84009",6001,1,"HS",2009,"Black","Male",2003,46000,10.7363966754712
"84010",6001,1,"HS",2009,"Black","Male",2005,48000,10.77895628989
"84011",6001,1,"HS",2009,"Black","Male",2007,50000,10.8197782844103
"84012",6001,1,"HS",2009,"Black","Male",2009,28000,10.2399597891573
"84013",6001,1,"HS",2009,"Black","Male",2011,28000,10.2399597891573
"84014",6001,1,"HS",2009,"Black","Male",2013,40000,10.5966347330961
"84232",6017,0,"COL",0,"Black","Female",2001,28895,10.2714238487519
"84233",6017,0,"COL",0,"Black","Female",2003,30000,10.3089526606443
"84234",6017,0,"COL",0,"Black","Female",2005,33000,10.4042628404486
"84235",6017,0,"COL",0,"Black","Female",2007,30243,10.3170200317221
"84236",6017,0,"COL",0,"Black","Female",2009,32896,10.4011063488148
"84237",6017,0,"COL",0,"Black","Female",2011,29976,10.3081523404735
"84238",6017,0,"COL",0,"Black","Female",2013,42000,10.6454248972655
"84260",6019,0,"HS",0,"Hispanic","Female",2001,32000,10.3734911817819
"84261",6019,0,"HS",0,"Hispanic","Female",2003,38584,10.5605929617488
"84262",6019,0,"HS",0,"Hispanic","Female",2005,39500,10.5840559508892
"84263",6019,0,"HS",0,"Hispanic","Female",2007,44000,10.6919449129004
"84264",6019,0,"HS",0,"Hispanic","Female",2009,32000,10.3734911817819
"84265",6019,0,"HS",0,"Hispanic","Female",2011,30000,10.3089526606443
"84266",6019,0,"HS",0,"Hispanic","Female",2013,32500,10.3889953683178
"84302",6022,1,"HS",2001,"Black","Female",2001,21944,9.99624903261744
"84303",6022,1,"HS",2001,"Black","Female",2003,25000,10.1266311038503
"84304",6022,1,"HS",2001,"Black","Female",2005,20000,9.90348755253613
"84305",6022,1,"HS",2001,"Black","Female",2007,16000,9.68034400122192
"84306",6022,1,"HS",2001,"Black","Female",2009,25000,10.1266311038503
"84307",6022,1,"HS",2001,"Black","Female",2011,35000,10.4631033404715
"84308",6022,1,"HS",2001,"Black","Female",2013,31000,10.3417424834673
"84316",6023,1,"HS",2009,"Black","Female",2001,72000,11.1844213979982
"84317",6023,1,"HS",2009,"Black","Female",2003,80000,11.289781913656
"84318",6023,1,"HS",2009,"Black","Female",2005,90000,11.4075649493124
"84319",6023,1,"HS",2009,"Black","Female",2007,80000,11.289781913656
"84320",6023,1,"HS",2009,"Black","Female",2009,94000,11.4510500612521
"84321",6023,1,"HS",2009,"Black","Female",2011,111000,11.6172854802945
"84322",6023,1,"HS",2009,"Black","Female",2013,92000,11.4295438560312
"84358",6026,0,"HS",0,"Black","Male",2001,24000,10.0858091093301
"84359",6026,0,"HS",0,"Black","Male",2003,27500,10.2219412836547
"84360",6026,0,"HS",0,"Black","Male",2005,43000,10.6689553946757
"84361",6026,0,"HS",0,"Black","Male",2007,90000,11.4075649493124
"84362",6026,0,"HS",0,"Black","Male",2009,67000,11.1124478983731
"84363",6026,0,"HS",0,"Black","Male",2011,85000,11.3504065354725
"84364",6026,0,"HS",0,"Black","Male",2013,98000,11.4927227576527
"84386",6028,0,"HS",0,"Black","Female",2001,13000,9.47270463644367
"84387",6028,0,"HS",0,"Black","Female",2003,24000,10.0858091093301
"84388",6028,0,"HS",0,"Black","Female",2005,18000,9.7981270368783
"84389",6028,0,"HS",0,"Black","Female",2007,25000,10.1266311038503
"84390",6028,0,"HS",0,"Black","Female",2009,28000,10.2399597891573
"84391",6028,0,"HS",0,"Black","Female",2011,25000,10.1266311038503
"84392",6028,0,"HS",0,"Black","Female",2013,26000,10.1658518170036
"84400",6029,0,"HS",0,"Black","Male",2001,18000,9.7981270368783
"84401",6029,0,"HS",0,"Black","Male",2003,24000,10.0858091093301
"84402",6029,0,"HS",0,"Black","Male",2005,30000,10.3089526606443
"84403",6029,0,"HS",0,"Black","Male",2007,25000,10.1266311038503
"84404",6029,0,"HS",0,"Black","Male",2009,32000,10.3734911817819
"84405",6029,0,"HS",0,"Black","Male",2011,21000,9.95227771670556
"84406",6029,0,"HS",0,"Black","Male",2013,35000,10.4631033404715
"84442",6032,0,"HS",0,"Black","Male",2001,25000,10.1266311038503
"84443",6032,0,"HS",0,"Black","Male",2003,30000,10.3089526606443
"84444",6032,0,"HS",0,"Black","Male",2005,3300,8.10167774745457
"84445",6032,0,"HS",0,"Black","Male",2007,40000,10.5966347330961
"84446",6032,0,"HS",0,"Black","Male",2009,30000,10.3089526606443
"84447",6032,0,"HS",0,"Black","Male",2011,50000,10.8197782844103
"84448",6032,0,"HS",0,"Black","Male",2013,35000,10.4631033404715
"84498",6036,0,"COL",0,"Black","Female",2001,33372,10.415472504022
"84499",6036,0,"COL",0,"Black","Female",2003,35000,10.4631033404715
"84500",6036,0,"COL",0,"Black","Female",2005,31975,10.372709626447
"84501",6036,0,"COL",0,"Black","Female",2007,35000,10.4631033404715
"84502",6036,0,"COL",0,"Black","Female",2009,36000,10.4912742174382
"84503",6036,0,"COL",0,"Black","Female",2011,40000,10.5966347330961
"84504",6036,0,"COL",0,"Black","Female",2013,37000,10.5186731916264
"84540",6039,0,"HS",0,"Black","Female",2001,12000,9.39266192877014
"84541",6039,0,"HS",0,"Black","Female",2003,30000,10.3089526606443
"84542",6039,0,"HS",0,"Black","Female",2005,20000,9.90348755253613
"84543",6039,0,"HS",0,"Black","Female",2007,15000,9.61580548008435
"84544",6039,0,"HS",0,"Black","Female",2009,21000,9.95227771670556
"84545",6039,0,"HS",0,"Black","Female",2011,22000,9.99879773234045
"84546",6039,0,"HS",0,"Black","Female",2013,22000,9.99879773234045
"84582",6042,1,"COL",2003,"Black","Female",2001,43000,10.6689553946757
"84583",6042,1,"COL",2003,"Black","Female",2003,26500,10.1849000119743
"84584",6042,1,"COL",2003,"Black","Female",2005,37000,10.5186731916264
"84585",6042,1,"COL",2003,"Black","Female",2007,40000,10.5966347330961
"84586",6042,1,"COL",2003,"Black","Female",2009,42000,10.6454248972655
"84587",6042,1,"COL",2003,"Black","Female",2011,38000,10.5453414387085
"84588",6042,1,"COL",2003,"Black","Female",2013,26000,10.1658518170036
"84652",6047,0,"HS",0,"Black","Female",2001,19700,9.88837391472608
"84653",6047,0,"HS",0,"Black","Female",2003,23000,10.0432494949113
"84654",6047,0,"HS",0,"Black","Female",2005,13000,9.47270463644367
"84655",6047,0,"HS",0,"Black","Female",2007,17000,9.74096862303835
"84656",6047,0,"HS",0,"Black","Female",2009,18000,9.7981270368783
"84657",6047,0,"HS",0,"Black","Female",2011,17000,9.74096862303835
"84658",6047,0,"HS",0,"Black","Female",2013,15000,9.61580548008435
"84666",6048,0,"COL",0,"Black","Female",2001,34000,10.4341158035983
"84667",6048,0,"COL",0,"Black","Female",2003,34900,10.4602421081905
"84668",6048,0,"COL",0,"Black","Female",2005,40600,10.6115233455898
"84669",6048,0,"COL",0,"Black","Female",2007,40000,10.5966347330961
"84670",6048,0,"COL",0,"Black","Female",2009,52000,10.8589989975636
"84671",6048,0,"COL",0,"Black","Female",2011,57213,10.9545364242726
"84672",6048,0,"COL",0,"Black","Female",2013,58000,10.9681982895286
"84862",6062,0,"HS",0,"Black","Male",2001,29000,10.2750511089686
"84863",6062,0,"HS",0,"Black","Male",2003,35000,10.4631033404715
"84864",6062,0,"HS",0,"Black","Male",2005,40000,10.5966347330961
"84865",6062,0,"HS",0,"Black","Male",2007,40000,10.5966347330961
"84866",6062,0,"HS",0,"Black","Male",2009,44000,10.6919449129004
"84867",6062,0,"HS",0,"Black","Male",2011,52000,10.8589989975636
"84868",6062,0,"HS",0,"Black","Male",2013,66000,11.0974100210086
"84876",6063,1,"HS",2013,"Black","Female",2001,30000,10.3089526606443
"84877",6063,1,"HS",2013,"Black","Female",2003,29000,10.2750511089686
"84878",6063,1,"HS",2013,"Black","Female",2005,36000,10.4912742174382
"84879",6063,1,"HS",2013,"Black","Female",2007,49000,10.7995755770928
"84880",6063,1,"HS",2013,"Black","Female",2009,42000,10.6454248972655
"84881",6063,1,"HS",2013,"Black","Female",2011,42000,10.6454248972655
"84882",6063,1,"HS",2013,"Black","Female",2013,30000,10.3089526606443
"84918",6066,1,"HS",2001,"Black","Female",2001,11000,9.30565055178051
"84919",6066,1,"HS",2001,"Black","Female",2003,27000,10.2035921449865
"84920",6066,1,"HS",2001,"Black","Female",2005,25000,10.1266311038503
"84921",6066,1,"HS",2001,"Black","Female",2007,33000,10.4042628404486
"84922",6066,1,"HS",2001,"Black","Female",2009,47000,10.7579028806922
"84923",6066,1,"HS",2001,"Black","Female",2011,53000,10.8780471925343
"84924",6066,1,"HS",2001,"Black","Female",2013,45000,10.7144177687525
"84946",6068,1,"COL",2001,"Black","Female",2001,56000,10.9331069697173
"84947",6068,1,"COL",2001,"Black","Female",2003,48000,10.77895628989
"84948",6068,1,"COL",2001,"Black","Female",2005,25000,10.1266311038503
"84949",6068,1,"COL",2001,"Black","Female",2007,32000,10.3734911817819
"84950",6068,1,"COL",2001,"Black","Female",2009,59000,10.9852927228879
"84951",6068,1,"COL",2001,"Black","Female",2011,80000,11.289781913656
"84952",6068,1,"COL",2001,"Black","Female",2013,75000,11.2252433925184
"84960",6069,0,"No HS",0,"Black","Female",2001,14000,9.5468126085974
"84961",6069,0,"No HS",0,"Black","Female",2003,15800,9.66776521901506
"84962",6069,0,"No HS",0,"Black","Female",2005,22000,9.99879773234045
"84963",6069,0,"No HS",0,"Black","Female",2007,23000,10.0432494949113
"84964",6069,0,"No HS",0,"Black","Female",2009,25000,10.1266311038503
"84965",6069,0,"No HS",0,"Black","Female",2011,24000,10.0858091093301
"84966",6069,0,"No HS",0,"Black","Female",2013,26000,10.1658518170036
"84974",6070,1,"HS",2003,"Black","Male",2001,43000,10.6689553946757
"84975",6070,1,"HS",2003,"Black","Male",2003,33000,10.4042628404486
"84976",6070,1,"HS",2003,"Black","Male",2005,55000,10.9150884642146
"84977",6070,1,"HS",2003,"Black","Male",2007,54000,10.8967393255464
"84978",6070,1,"HS",2003,"Black","Male",2009,49748,10.8147255407736
"84979",6070,1,"HS",2003,"Black","Male",2011,56500,10.9419959171345
"84980",6070,1,"HS",2003,"Black","Male",2013,56000,10.9331069697173
"85002",6072,0,"HS",0,"Black","Female",2001,32000,10.3734911817819
"85003",6072,0,"HS",0,"Black","Female",2003,37424,10.530067488824
"85004",6072,0,"HS",0,"Black","Female",2005,42000,10.6454248972655
"85005",6072,0,"HS",0,"Black","Female",2007,23000,10.0432494949113
"85006",6072,0,"HS",0,"Black","Female",2009,50000,10.8197782844103
"85007",6072,0,"HS",0,"Black","Female",2011,52739,10.8731104987871
"85008",6072,0,"HS",0,"Black","Female",2013,22000,9.99879773234045
"85142",6082,0,"COL",0,"Black","Female",2001,40000,10.5966347330961
"85143",6082,0,"COL",0,"Black","Female",2003,42000,10.6454248972655
"85144",6082,0,"COL",0,"Black","Female",2005,50000,10.8197782844103
"85145",6082,0,"COL",0,"Black","Female",2007,53000,10.8780471925343
"85146",6082,0,"COL",0,"Black","Female",2009,54000,10.8967393255464
"85147",6082,0,"COL",0,"Black","Female",2011,54000,10.8967393255464
"85148",6082,0,"COL",0,"Black","Female",2013,56000,10.9331069697173
"85268",6091,0,"HS",0,"Black","Female",2001,40000,10.5966347330961
"85269",6091,0,"HS",0,"Black","Female",2003,30000,10.3089526606443
"85270",6091,0,"HS",0,"Black","Female",2005,50000,10.8197782844103
"85271",6091,0,"HS",0,"Black","Female",2007,40000,10.5966347330961
"85272",6091,0,"HS",0,"Black","Female",2009,40000,10.5966347330961
"85273",6091,0,"HS",0,"Black","Female",2011,50000,10.8197782844103
"85274",6091,0,"HS",0,"Black","Female",2013,50000,10.8197782844103
"85324",6095,1,"HS",2003,"Black","Male",2001,35000,10.4631033404715
"85325",6095,1,"HS",2003,"Black","Male",2003,41000,10.6213273456864
"85326",6095,1,"HS",2003,"Black","Male",2005,42000,10.6454248972655
"85327",6095,1,"HS",2003,"Black","Male",2007,52000,10.8589989975636
"85328",6095,1,"HS",2003,"Black","Male",2009,46500,10.7472075915754
"85329",6095,1,"HS",2003,"Black","Male",2011,42000,10.6454248972655
"85330",6095,1,"HS",2003,"Black","Male",2013,70000,11.1562505210315
"85380",6099,0,"HS",0,"Black","Male",2001,35000,10.4631033404715
"85381",6099,0,"HS",0,"Black","Male",2003,40000,10.5966347330961
"85382",6099,0,"HS",0,"Black","Male",2005,32000,10.3734911817819
"85383",6099,0,"HS",0,"Black","Male",2007,36000,10.4912742174382
"85384",6099,0,"HS",0,"Black","Male",2009,35000,10.4631033404715
"85385",6099,0,"HS",0,"Black","Male",2011,41000,10.6213273456864
"85386",6099,0,"HS",0,"Black","Male",2013,49000,10.7995755770928
"85394",6100,0,"HS",0,"Black","Male",2001,40000,10.5966347330961
"85395",6100,0,"HS",0,"Black","Male",2003,50000,10.8197782844103
"85396",6100,0,"HS",0,"Black","Male",2005,62000,11.0348896640272
"85397",6100,0,"HS",0,"Black","Male",2007,75000,11.2252433925184
"85398",6100,0,"HS",0,"Black","Male",2009,77000,11.2515607008358
"85399",6100,0,"HS",0,"Black","Male",2011,80000,11.289781913656
"85400",6100,0,"HS",0,"Black","Male",2013,80000,11.289781913656
"85422",6102,0,"HS",0,"Black","Female",2001,23000,10.0432494949113
"85423",6102,0,"HS",0,"Black","Female",2003,12800,9.45720044990771
"85424",6102,0,"HS",0,"Black","Female",2005,25000,10.1266311038503
"85425",6102,0,"HS",0,"Black","Female",2007,21500,9.97580821411575
"85426",6102,0,"HS",0,"Black","Female",2009,26000,10.1658518170036
"85427",6102,0,"HS",0,"Black","Female",2011,25000,10.1266311038503
"85428",6102,0,"HS",0,"Black","Female",2013,26500,10.1849000119743
"85464",6105,1,"HS",2005,"Black","Male",2001,16800,9.72913416539135
"85465",6105,1,"HS",2005,"Black","Male",2003,11000,9.30565055178051
"85466",6105,1,"HS",2005,"Black","Male",2005,12000,9.39266192877014
"85467",6105,1,"HS",2005,"Black","Male",2007,24000,10.0858091093301
"85468",6105,1,"HS",2005,"Black","Male",2009,12000,9.39266192877014
"85469",6105,1,"HS",2005,"Black","Male",2011,8000,8.98719682066197
"85470",6105,1,"HS",2005,"Black","Male",2013,5000,8.51719319141624
"85520",6109,0,"COL",0,"Black","Male",2001,85000,11.3504065354725
"85521",6109,0,"COL",0,"Black","Male",2003,80000,11.289781913656
"85522",6109,0,"COL",0,"Black","Male",2005,50000,10.8197782844103
"85523",6109,0,"COL",0,"Black","Male",2007,95000,11.4616321705827
"85524",6109,0,"COL",0,"Black","Male",2009,25000,10.1266311038503
"85525",6109,0,"COL",0,"Black","Male",2011,343830,12.7479026281589
"85526",6109,0,"COL",0,"Black","Male",2013,370314,12.8221065733704
"85590",6114,0,"COL",0,"Black","Female",2001,9500,9.15904707758863
"85591",6114,0,"COL",0,"Black","Female",2003,7000,8.85366542803745
"85592",6114,0,"COL",0,"Black","Female",2005,10812,9.28841190739634
"85593",6114,0,"COL",0,"Black","Female",2007,9857,9.19593714166544
"85594",6114,0,"COL",0,"Black","Female",2009,8000,8.98719682066197
"85595",6114,0,"COL",0,"Black","Female",2011,9000,9.10497985631836
"85596",6114,0,"COL",0,"Black","Female",2013,10000,9.21034037197618
"85646",6118,0,"HS",0,"Black","Female",2001,48000,10.77895628989
"85647",6118,0,"HS",0,"Black","Female",2003,57124,10.9529796225728
